# address	flags	name   (generated by lifted_oracle_plan.py)
0x0053a100	undef=4	?reputation@@YAHHH@Z
0x0053a150	undef=4	?get_patience@@YAHHH@Z
0x0053a1c0	ok	?energy_value@@YAHH@Z
0x0053a230	extcall,fs,iat,indirect,undef=4,x87	?mention_prototypes@@YAXHH@Z
0x0053a4a0	ok	?scan_prototypes@@YAXHH@Z
0x0053a780	extcall,fs,iat,indirect,undef=4,x87	?contiguous@@YAHHHHH@Z
0x0053a980	extcall,fs,iat,indirect,undef=4,x87	?diplomacy_check@@YAXHHH@Z
0x0053c370	extcall,fs,iat,indirect,x87	?pact_withdraw@@YAHHH@Z
0x0053c650	extcall,fs,iat,indirect,x87	?pact_ends@@YAXHH@Z
0x0053caf0	extcall,fs,iat,indirect,undef=4,x87	?pact_of_brotherhood@@YAXHH@Z
0x0053ce10	extcall,fs,iat,indirect,undef=4,x87	?make_treaty@@YAXHH@Z
0x0053d160	extcall,fs,iat,indirect,undef=4,x87	?pledge_truce@@YAXHHH@Z
0x0053d360	extcall,fs,iat,indirect,x87	?introduce@@YAXHH@Z
0x0053dce0	extcall,fs,iat,indirect,undef=4,x87	?wants_to_speak@@YAHHH@Z
0x0053e470	extcall,fs,iat,indirect,undef=4,x87	?diplomacy_ends@@YAXHH@Z
0x0053e4c0	extcall,fs,iat,indirect,undef=4,x87	?demands_withdrawal@@YAXHH@Z
0x0053e5c0	extcall,fs,iat,indirect,undef=4,x87	?renounce_pact@@YAXHH@Z
0x0053e800	extcall,undef=4	?tech_analysis@@YAXHH@Z
0x0053eb50	extcall,fs,iat,indirect,x87	?buy_council_vote@@YAXHHHH@Z
0x005401a0	extcall,fs,iat,indirect,undef=4,x87	?buy_tech@@YAHHHHHH@Z
0x00540630	extcall,fs,iat,indirect,undef=4,x87	?energy_trade@@YAHHH@Z
0x00541100	extcall,fs,iat,indirect,undef=4,x87	?tech_trade@@YAHHHHHH@Z
0x00543a20	extcall,fs,iat,indirect,x87	?trade_maps@@YAXHH@Z
0x00543bc0	extcall,fs,iat,indirect,undef=4,x87	?propose_pact@@YAHHH@Z
0x00544e40	extcall,fs,iat,indirect,undef=4,x87	?propose_treaty@@YAHHH@Z
0x00545d60	extcall,fs,iat,indirect,x87	?propose_trade_maps@@YAXHH@Z
0x00545e80	extcall,fs,iat,indirect,undef=4,x87	?propose_attack@@YAHHH@Z
0x00547c10	extcall,fs,iat,indirect,x87	?make_gift@@YAXHH@Z
0x00548dd0	extcall,fs,iat,indirect,undef=4,x87	?dont_withdrawal@@YAHHH@Z
0x00548f80	extcall,fs,iat,indirect,undef=4,x87	?do_withdrawal@@YAHHH@Z
0x00549270	extcall,fs,iat,indirect,undef=4,x87	?demand_withdrawal@@YAHHH@Z
0x00549930	extcall,fs,iat,indirect,undef=4,x87	?threaten@@YAXHH@Z
0x0054acc0	extcall,undef=4	?suggest_plan@@YAHHH@Z
0x0054afa0	extcall	?attack_from@@YAHHH@Z
0x0054b140	extcall,fs,iat,indirect,x87	?battle_routine@@YAXH@Z
0x0054b1c0	extcall,fs,iat,indirect,x87	?battle_plans@@YAXHH@Z
0x0054bec0	extcall,fs,iat,indirect,x87	?call_off_vendetta@@YAXHH@Z
0x0054c560	extcall,fs,iat,indirect,undef=4,x87	?diplomacy_menu@@YAHHH@Z
0x0054cb50	extcall,fs,iat,indirect,undef=4,x87	?value_of_base@@YAHHHHHH@Z
0x0054cf40	extcall,fs,iat,indirect,x87	?give_a_base@@YAXHH@Z
0x0054d410	extcall,fs,iat,indirect,undef=4,x87	?base_swap@@YAXHH@Z
0x0054dc90	extcall,fs,iat,indirect,x87	sub_54dc90
0x0054dcf0	extcall,fs,iat,indirect,undef=4,x87	?proposal_menu@@YAHHH@Z
0x0054f420	extcall,fs,iat,indirect,x87	?make_a_proposal@@YAXHHH@Z
0x0054ffd0	extcall,fs,iat,indirect,undef=4,x87	?communicate@@YAXHHH@Z
0x005589e0	extcall,fs,iat,indirect,undef=4,x87	?commlink_attempter@@YAHHH@Z
0x00558c60	extcall,fs,iat,indirect,undef=4,x87	?commlink_attempt@@YAXH@Z
0x00558fc0	extcall,fs,iat,indirect,x87	?exec@BasePop@@QAEHP6AHXZ@Z
0x00558fe0	extcall,iat,indirect	?item@BasePop@@QAEHPADH@Z
0x00559000	extcall,iat,indirect	sub_559000
0x00559040	extcall,fs,iat,indirect,x87	?start@Popup@@QAEXPBDH@Z
0x00559060	undef=4	?get_name@@YAPADH@Z
0x005590a0	undef=4	?get_title@@YAPADH@Z
0x005590e0	ok	?get_adjective_leader@@YAPADH@Z
0x00559100	ok	?get_adjective_insult_leader@@YAPADH@Z
0x00559120	ok	?get_adjective_faction@@YAPADH@Z
0x00559140	ok	?get_adjective_insult_faction@@YAPADH@Z
0x00559160	undef=4	?get_insult_leader@@YAPADH@Z
0x005591a0	extcall	?say_tech@@YAXHH@Z
0x005591c0	undef=4	?bad_reg@@YAHH@Z
0x005591e0	undef=4	?has_agenda@@YAHHHH@Z
0x00559210	undef=1e	sub_559210
0x00559230	extcall,fs,indirect	??__Eg_FONTQUEUE_VAL2@@YAXXZ
0x00559250	extcall,fs,indirect	??__Fg_FONTQUEUE_VAL2@@YAXXZ
0x00559260	extcall,fs,indirect	??__Eg_FONTQUEUE_VAL1@@YAXXZ
0x00559280	extcall,fs,indirect	??__Fg_FONTQUEUE_VAL1@@YAXXZ
0x00559290	extcall,fs,indirect	??0FontQueue@@QAE@XZ
0x005592d0	extcall,iat,indirect,undef=4	?get_zoom@FontQueue@@QAEHHHHH@Z
0x005593e0	undef=4	?pick_top_veh@@YAHH@Z
0x005594f0	extcall,fs,iat,indirect,undef=4,x87	?veh_draw@@YAHPAUBuffer@@HHHHHH@Z
0x0055a150	extcall,fs,iat,indirect,x87	?veh_scoot@@YAXHHHHH@Z
0x0055af20	extcall,fs,iat,indirect,undef=4,x87	?base_draw@@YAXPAUBuffer@@HHHHH@Z
0x0055b740	extcall,fs,indirect	??1FontQueue@@QAE@XZ
0x0055b750	ok	??1Vector@@QAE@XZ
0x0055b760	undef=4	?treaty_off@@YAXHHH@Z
0x0055b820	undef=4	?agenda_off@@YAXHHH@Z
0x0055b870	extcall,fs,iat,indirect,undef=4,x87	?treaty_on@@YAXHHH@Z
0x0055ba80	undef=4	?agenda_on@@YAXHHH@Z
0x0055bb30	undef=4	?set_treaty@@YAXHHHH@Z
0x0055bba0	undef=4	?set_agenda@@YAXHHHH@Z
0x0055bc00	undef=4	?spying@@YAHH@Z
0x0055bc80	undef=4	?wants_to_attack@@YAHHHH@Z
0x0055c430	extcall,fs,iat,indirect,undef=4,x87	?comm_check@@YAXHH@Z
0x0055c730	extcall,fs,iat,indirect,x87	?pact_attacks@@YAXHH@Z
0x0055c840	extcall,fs,iat,indirect,undef=4,x87	?enemies_war@@YAXHH@Z
0x0055cca0	extcall,fs,iat,indirect,x87	?pact_unpact@@YAXHH@Z
0x0055ce20	extcall,fs,iat,indirect,undef=4,x87	?enemies_unpact@@YAXHH@Z
0x0055d040	extcall,fs,iat,indirect,x87	?pact_truce@@YAXHH@Z
0x0055d190	extcall,fs,iat,indirect,x87	?pact_treaty@@YAXHH@Z
0x0055d2a0	extcall,fs,iat,indirect,undef=4,x87	?enemies_team_up@@YAXHHH@Z
0x0055d430	extcall,fs,iat,indirect,undef=4,x87	?enemies_trade_tech@@YAXHH@Z
0x0055d760	extcall,fs,iat,indirect,undef=4,x87	?enemies_treaty@@YAXHHH@Z
0x0055e370	extcall,fs,iat,indirect,undef=4,x87	?encounter@@YAXHHHHHH@Z
0x0055eb80	extcall,undef=4	?territory@@YAHHHHPAHPAH@Z
0x0055eee0	extcall,fs,iat,indirect,undef=4,x87	?atrocity@@YAXHHHH@Z
0x0055f450	extcall,fs,iat,indirect,x87	?major_atrocity@@YAXHH@Z
0x0055f770	extcall,fs,iat,indirect,undef=4,x87	?break_treaty@@YAHHHH@Z
0x0055f930	extcall,fs,iat,indirect,undef=4,x87	?enemy_diplomacy@@YAXH@Z
0x00560ad0	ok	?go_to@@YAXHDHH@Z
0x00560b30	extcall,iat,indirect	?garrison_check@@YAHH@Z
0x00560d30	extcall,iat,indirect	?defensive_check@@YAHH@Z
0x00560d50	undef=3f	?guard_check@@YAHHH@Z
0x00560dd0	ok	?enemy_capabilities@@YAXH@Z
0x00561080	extcall,fs,iat,indirect,undef=4,x87	?enemy_strategy@@YAXH@Z
0x00564890	extcall,fs,iat,indirect,x87	?set_course@@YAXHDHH@Z
0x00564b90	extcall,fs,iat,indirect,x87	?assemble_passengers@@YAXHHH@Z
0x00564d90	extcall,iat,indirect,undef=4	?can_convoy@@YAHHH@Z
0x00564eb0	extcall,fs,iat,indirect,undef=4,x87	?good_sensor@@YAHHHH@Z
0x00565160	extcall,fs,iat,indirect,undef=4,x87	sub_565160
0x00565320	extcall,undef=4	?can_terraform@@YAHHHHHH@Z
0x00565f20	extcall,fs,iat,indirect,undef=4,x87	?compute_odds@@YAHHHHHH@Z
0x005665d0	extcall,iat,indirect,undef=4	?alien_base@@YAHHHH@Z
0x00566810	extcall,fs,iat,indirect,undef=4,x87	?alien_move@@YAHH@Z
0x005678c0	extcall,fs,iat,indirect,undef=4,x87	?air_power@@YAHHHHPAH0@Z
0x0056a8a0	extcall,fs,iat,indirect,undef=4,x87	?enemy_planet_buster@@YAHH@Z
0x0056b320	extcall,fs,iat,indirect,x87	?get_there@@YAHHHH@Z
0x0056b480	extcall,undef=4	?coast_or_border@@YAHHHHHH@Z
0x0056b5b0	extcall,fs,iat,indirect,undef=4,x87	?enemy_move@@YAHH@Z
0x00579240	extcall,fs,iat,indirect,undef=4,x87	?enemy_veh@@YAHH@Z
0x00579510	extcall,fs,iat,indirect,undef=4,x87	?enemy_turn@@YAHH@Z
0x00579770	extcall,undef=3f	?rnd@@YAHHPAD@Z
0x00579790	extcall,undef=4	?x_dist@@YAHHH@Z
0x005797d0	undef=4	?site_at@@YAHHHH@Z
0x00579840	undef=4	?is_known@@YAHHHH@Z
0x005798a0	undef=4	?base_who@@YAHHH@Z
0x005798e0	undef=4	?anything_at@@YAHHH@Z
0x00579920	undef=4	?veh_top@@YAHH@Z
0x00579960	undef=4	?veh_moves@@YAHH@Z
0x005799a0	undef=4	?proto_power@@YAHH@Z
0x00579a00	ok	?is_port@@YAHHH@Z
0x00579a30	undef=4	?add_goal@@YAXHHHHHH@Z
0x00579b70	extcall,fs,iat,indirect,undef=4,x87	?add_site@@YAXHHHHH@Z
0x00579cc0	undef=4	?at_goal@@YAHHHHH@Z
0x00579d20	undef=4	?at_site@@YAHHHHH@Z
0x00579d80	ok	?wipe_goals@@YAXH@Z
0x00579e00	ok	?init_goals@@YAXH@Z
0x00579e70	extcall	?del_site@@YAXHHHHH@Z
0x00579f80	undef=4	?want_monolith@@YAHH@Z
0x00579ff0	extcall,fs,iat,indirect,x87	sub_579ff0
0x0057a050	extcall,fs,iat,indirect,undef=4,x87	?monolith@@YAXH@Z
0x0057a660	extcall,fs,iat,indirect,undef=4,x87	?goody_box@@YAHHH@Z
0x0057ce50	undef=4	?valid_tech_leap@@YAHHH@Z
0x0057cfa0	extcall,fs,iat,indirect,undef=4,x87	?study_artifact@@YAHH@Z
0x0057d1f0	extcall	?header_check@@YAXPADPAUFILE@@@Z
0x0057d240	extcall	?header_write@@YAXPADPAUFILE@@@Z
0x0057d270	undef=4	?arm_strat@@YAHHH@Z
0x0057d2e0	undef=4	?weap_strat@@YAHHH@Z
0x0057d360	undef=4	?weap_val@@YAHHH@Z
0x0057d3f0	ok	?arm_val@@YAHHH@Z
0x0057d480	ok	?armor_val@@YAHHH@Z
0x0057d510	undef=4	?transport_val@@YAHHHH@Z
0x0057d560	extcall	?say_offense@@YAXPADH@Z
0x0057d6d0	extcall	?say_defense@@YAXPADH@Z
0x0057d7d0	extcall	?say_stats_3@@YAXPADH@Z
0x0057d8e0	extcall	?say_stats_2@@YAXPADH@Z
0x0057daa0	extcall	?say_stats@@YAXPADHPAD@Z
0x0057dee0	ok	sub_57dee0
0x0057df00	ok	?clear_bunglist@@YAXH@Z
0x0057df30	undef=4	sub_57df30
0x0057dfc0	undef=4	?is_bunged@@YA_NHHHHHH@Z
0x0057e040	extcall,undef=4	?name_proto@@YAXPADHHHHHHH@Z
0x0057efa0	undef=4	?best_reactor@@YAHH@Z
0x0057eff0	ok	?pick_chassis@@YAHHHH@Z
0x0057f0b0	ok	?weapon_budget@@YAHHHH@Z
0x0057f150	ok	?armor_budget@@YAHHH@Z
0x0057f1d0	extcall,fs,iat,indirect,undef=4,x87	?retire_proto@@YAXHH@Z
0x0057f4b0	extcall,fs,iat,indirect,undef=4,x87	?prune_protos@@YAXHHH@Z
0x00580860	extcall,fs,iat,indirect,undef=4,x87	?propose_proto@@YAHHHHHHHHPAD@Z
0x00581170	undef=4	?abil_index@@YAHH@Z
0x00581190	undef=4	?add_abil@@YAXPAHHH@Z
0x00581260	extcall,fs,iat,indirect,undef=4,x87	?consider_designs@@YAXH@Z
0x00583cb0	extcall,fs,iat,indirect,x87	?design_new_veh@@YAXHH@Z
0x00583cd0	extcall,fs,iat,indirect,undef=4,x87	?hq_list_draw@@YAXPAUGraphicWin@@HHHHH@Z
0x00583e30	extcall,fs,iat,indirect,undef=4,x87	?design_workshop@@YAHHH@Z
0x00584b50	undef=4	?abil_cond@@YAHHHHH@Z
0x00584d00	extcall,fs,indirect	??__Eg_TOP_MENU_WAVE@@YAXXZ
0x00584d20	extcall,fs,iat,indirect	??__Fg_TOP_MENU_WAVE@@YAXXZ
0x00584d30	extcall	sub_584d30
0x00584d60	extcall,fs,iat,indirect,undef=4,x87	?tech_name@@YAHPAD@Z
0x00584e40	extcall,fs,iat,indirect,undef=4,x87	?chas_name@@YAHPAD@Z
0x00584f40	extcall,fs,iat,indirect,undef=4,x87	?weap_name@@YAHPAD@Z
0x00585030	extcall,fs,iat,indirect,undef=4,x87	?arm_name@@YAHPAD@Z
0x00585120	extcall	?text_get_number@@YAHHH@Z
0x00585150	extcall,fs,iat,indirect,x87	?tech_item@@YAHXZ
0x00585170	extcall,fs,iat,indirect,undef=4,x87	?read_basic_rules@@YAHXZ
0x00585e30	extcall,fs,iat,indirect,undef=4,x87	?read_tech@@YAHXZ
0x00585fe0	undef=4	?clear_faction@@YAXPAUPlayer@@@Z
0x00586050	extcall,fs,iat,indirect,undef=4,x87	?read_faction@@YAXH@Z
0x00586090	extcall,fs,iat,indirect,x87	?read_faction@@YAXPAUPlayer@@H@Z
0x00586f30	extcall,fs,iat,indirect,undef=4,x87	?read_factions@@YAHXZ
0x005871d0	extcall	?noun_item@@YAXPAHPAH@Z
0x00587240	extcall,fs,iat,indirect,undef=4,x87	?read_units@@YAHXZ
0x005873c0	extcall,fs,iat,indirect,undef=4,x87	?read_rules@@YAHH@Z
0x005882a0	extcall,fs,indirect	??__Eg_FONTS@@YAXXZ
0x005882d0	extcall,fs,indirect	??__Fg_FONTS@@YAXXZ
0x005882f0	ok	?find_font@@YAHHH@Z
0x00588340	ok	?scroll_normal@@YAXXZ
0x005883d0	ok	?scroll_small@@YAXXZ
0x00588460	ok	?popups_normal@@YAXXZ
0x00588800	ok	sub_588800
0x005888e0	ok	?popups_tutorial@@YAXXZ
0x005889c0	ok	?popups_medium@@YAXXZ
0x00588a30	ok	sub_588a30
0x00588aa0	extcall,iat,indirect	?config_popups@@YAXXZ
0x00588f90	extcall,fs,iat,indirect,undef=4,x87	?alien_start@@YAXXZ
0x00589180	extcall,fs,iat,indirect,x87	?planetfall@@YAXH@Z
0x00589330	extcall,fs,iat,indirect,x87	?time_controls_dialog@@YAXPAUPopup@@@Z
0x00589550	extcall,fs,iat,indirect,x87	j_GraphicWin::close
0x00589560	extcall,fs,iat,indirect,x87	sub_589560
0x00589750	ok	sub_589750
0x00589760	extcall,fs,iat,indirect,x87	sub_589760
0x00589870	extcall,fs,iat,indirect,x87	sub_589870
0x00589890	extcall,fs,iat,indirect,x87	sub_589890
0x005898a0	extcall,fs,iat,indirect,x87	?thumb_routine@@YAXH@Z
0x00589a30	extcall,fs,iat,indirect,undef=4	?change_opening@@YAHPAD@Z
0x00589b20	indirect,undef=4	?close_opening@@YAXXZ
0x00589b60	extcall,fs,iat,indirect,undef=4,x87	?init_opening@@YAHPBD@Z
0x00589d30	extcall,fs,iat,indirect,undef=4,x87	?config_game@@YAHH@Z
0x0058c2a0	extcall,fs,iat,indirect,undef=4,x87	?custom_planet@@YAHHH@Z
0x0058ced0	extcall,fs,iat,indirect,undef=4,x87	?size_of_planet@@YAHH@Z
0x0058d6b0	extcall,fs,iat,indirect,undef=4,x87	?map_menu@@YAHH@Z
0x0058db30	extcall,fs,iat,indirect,x87	?multiplayer_init@@YAHH@Z
0x0058e360	extcall,fs,iat,indirect,x87	?top_menu@@YAHH@Z
0x0058ee50	ok	?desktop_update@@YAXXZ
0x0058ee60	extcall,fs,iat,indirect,undef=4,x87	?desktop_init@@YAHH@Z
0x0058eff0	extcall,fs,iat,indirect,x87	?desktop_close@@YAXXZ
0x0058f040	extcall,fs,iat,indirect,undef=4,x87	?system_init@@YAHXZ
0x0058f250	extcall,fs,iat,indirect,x87	?system_close@@YAXXZ
0x0058f2f0	extcall,fs,iat,indirect,undef=4,x87	?game_init@@YAHHH@Z
0x0058f430	extcall,iat,indirect	?game_close@@YAXH@Z
0x0058f450	extcall,fs,iat,indirect,undef=4,x87	?game_reload@@YAHHH@Z
0x0058f4f0	extcall	sub_58f4f0
0x0058f610	extcall	?say_special@@YAXPADPADH@Z
0x0058f700	extcall	?say_fac_special@@YAXPADPADH@Z
0x0058f810	extcall,fs,iat,indirect,undef=4,x87	?get_phrase@@YAPADHH@Z
0x0058f8b0	extcall,fs,iat,indirect,x87	?get_noun_phrase@@YAPADHH@Z
0x0058f9d0	ok	?get_pact@@YAPADH@Z
0x0058fa20	ok	?get_pacts@@YAPADH@Z
0x0058fa70	ok	?get_pacts@@YAPADHH@Z
0x0058fb00	ok	?get_pact_hood@@YAPADHH@Z
0x0058fb70	iat,indirect,undef=4	sub_58fb70
0x0058fbc0	extcall,iat,indirect,undef=4	?get_his_her@@YAPADHH@Z
0x0058fc50	extcall,iat,indirect,undef=4	?get_him_her@@YAPADHH@Z
0x0058fce0	extcall,iat,indirect,undef=4	?get_he_she@@YAPADHH@Z
0x0058fd70	ok	?clear@SquareLock@@QAEXXZ
0x0058fd90	undef=4	?unlock@SquareLock@@QAEXH@Z
0x0058fe80	undef=4	?lock@SquareLock@@QAEHHHHH@Z
0x0058ff70	ok	?clear@PlayerLock@@QAEXXZ
0x0058ffa0	undef=4	?active@PlayerLock@@QAEXXZ
0x0058ffc0	ok	?unlock@PlayerLock@@QAEXH@Z
0x00590000	undef=4	?lock@PlayerLock@@QAEHHHHHHHH@Z
0x005900a0	ok	?add_lock@PlayerLock@@QAEHHHHH@Z
0x005900d0	ok	?clear@Lock@@QAEXXZ
0x00590140	undef=4	?reset_map@Lock@@QAEXXZ
0x00590170	ok	?unlock@Lock@@QAEXH@Z
0x005901d0	extcall,fs,iat,indirect,undef=4,x87	?check_global@Lock@@QAEXXZ
0x00590240	undef=4	?check_global_2@Lock@@QAEHH@Z
0x005902c0	undef=4	?global_lock@Lock@@QAEHH@Z
0x00590300	extcall,fs,iat,indirect,undef=4,x87	?lock@Lock@@QAEHHHHHHHH@Z
0x00590470	ok	?add_lock@Lock@@QAEHHHHH@Z
0x005904a0	undef=4	?any_locks@Lock@@QAEHXZ
0x00590500	ok	sub_590500
0x00590510	extcall,undef=4	?say_reactor@@YAXPAXHH@Z
0x005905c0	extcall,undef=4	?say_weapon@@YAXPAXHH@Z
0x005906f0	extcall,undef=4	?say_armor@@YAXPAXHH@Z
0x00590800	extcall,undef=4	?say_chassis@@YAXPAXHH@Z
0x00590910	extcall,undef=4	?say_facility@@YAXPAXHH@Z
0x00590990	extcall,undef=4	?say_project@@YAXPAXHH@Z
0x00590a10	extcall,undef=4	?say_society@@YAXPAXHH@Z
0x00590aa0	extcall,undef=4	?say_ability@@YAXPAXHH@Z
0x00590b30	extcall,undef=4	?say_techs@@YAXPAXHH@Z
0x00590ba0	extcall,undef=4	?say_vehicles@@YAXPAXHH@Z
0x00590cb0	ok	sub_590cb0
0x00590cd0	indirect,undef=4	sub_590cd0
0x00590cf0	indirect,undef=4	sub_590cf0
0x00590d10	indirect,undef=4	sub_590d10
0x00590d40	indirect,undef=4	sub_590d40
0x00590d60	ok	sub_590d60
0x00590d70	ok	sub_590d70
0x00590dc0	extcall,fs,iat,indirect,undef=4,x87	sub_590dc0
0x00590e90	extcall,iat,indirect	?map_shutdown@@YAXXZ
0x00590ed0	extcall,iat,indirect,undef=4	?map_init@@YAXXZ
0x00591040	ok	?map_wipe@@YAXXZ
0x005910b0	extcall,undef=4	?map_write@@YAHPAUFILE@@@Z
0x00591130	extcall,iat,indirect,undef=4	?map_read@@YAHPAUFILE@@@Z
0x00591210	ok	?abstract_at@@YAHHH@Z
0x00591230	ok	?abstract_set@@YAXHHE@Z
0x00591260	ok	?alt_put_detail@@YAXHHH@Z
0x00591290	extcall,fs,iat,indirect,undef=4,x87	?alt_set@@YAXHHH@Z
0x005918a0	ok	?alt_natural@@YAHHH@Z
0x005918f0	extcall,fs,iat,indirect,x87	?alt_set_both@@YAXHHH@Z
0x005919c0	ok	?elev_at@@YAHHH@Z
0x00591a80	undef=4	?climate_set@@YAXHHH@Z
0x00591ad0	undef=4	?temp_set@@YAXHHH@Z
0x00591b10	undef=4	?owner_set@@YAXHHH@Z
0x00591b50	undef=4	?site_set@@YAXHHH@Z
0x00591b90	ok	?region_set@@YAXHHH@Z
0x00591bc0	undef=4	?rocky_set@@YAXHHH@Z
0x00591c10	undef=4	?using_set@@YAXHHH@Z
0x00591c50	undef=4	?lock_set@@YAHHHH@Z
0x00591c90	undef=4	?lock_map@@YAHHHH@Z
0x00591cf0	undef=4	?unlock_map@@YAXHHH@Z
0x00591d30	ok	?bit_put@@YAXHHH@Z
0x00591d60	undef=4	?bit_set@@YAXHHHH@Z
0x00591db0	undef=4	?bit2_set@@YAXHHHH@Z
0x00591e00	undef=4	?code_set@@YAXHHH@Z
0x00591e50	undef=4	?synch_bit@@YAXHHH@Z
0x00591e90	undef=4	sub_591e90
0x00591f00	undef=4	?minerals_at@@YAHHH@Z
0x00592030	undef=4	?bonus_at@@YAHHHH@Z
0x00592140	undef=4	?goody_at@@YAHHH@Z
0x00592250	extcall,fs,iat,indirect,undef=4,x87	?say_loc@@YAXPADHHHHH@Z
0x00592400	ok	?site_radius@@YAXHHH@Z
0x00592480	ok	sub_592480
0x00592550	undef=4	?find_landmark@@YAHHHH@Z
0x00592600	extcall,undef=4	?new_landmark@@YAHHHPAD@Z
0x00592650	extcall,undef=4	?valid_landmark@@YAHHHH@Z
0x005926f0	undef=4	?kill_landmark@@YAXHH@Z
0x005927d0	undef=4	?delete_landmark@@YAXHH@Z
0x00592940	ok	?fixup_landmarks@@YAXXZ
0x00592a80	undef=4	?set_dirty@@YAXXZ
0x00592af0	undef=4	?clear_dirty@@YAXXZ
0x00592b40	extcall,fs,iat,indirect,x87	sub_592b40
0x00592d70	undef=4	sub_592d70
0x00592d90	undef=4	sub_592d90
0x00592db0	undef=4	sub_592db0
0x00592de0	extcall,fs,iat,indirect,x87	sub_592de0
0x00592e10	extcall,fs,iat,indirect,x87	?message_veh@@YAXHHHH@Z
0x00592e70	extcall,fs,iat,indirect,x87	?message_base@@YAXHHPADH@Z
0x00592ee0	extcall,fs,iat,indirect,x87	?message_data@@YAXHHHHHH@Z
0x00592f50	extcall,fs,iat,indirect,x87	sub_592f50
0x00592ff0	extcall,fs,iat,indirect,x87	?message_big_data@@YAXHHPAHH@Z
0x00593090	extcall,fs,iat,indirect,x87	?message_lock@@YAXHHHHHHHH@Z
0x00593110	extcall,fs,iat,indirect,x87	?message_landmark@@YAXHHPADHHHH@Z
0x00593190	extcall,fs,iat,indirect,x87	?message_chat@@YAXHHPAD@Z
0x00593220	extcall,fs,iat,indirect,x87	?synch_veh@@YAXH@Z
0x00593250	extcall,fs,iat,indirect,x87	?synch_base@@YAXH@Z
0x00593280	extcall,fs,iat,indirect,x87	?synch_energy@@YAXH@Z
0x005932b0	extcall,fs,iat,indirect,x87	?synch_researching@@YAXH@Z
0x005932e0	extcall,fs,iat,indirect,x87	?synch_leader@@YAXH@Z
0x00593310	extcall,fs,iat,indirect,x87	?synch_ai@@YAXH@Z
0x00593340	extcall,fs,iat,indirect,x87	?synch_research@@YAXH@Z
0x00593370	extcall,fs,iat,indirect,x87	sub_593370
0x00593390	extcall,fs,iat,indirect,x87	?synch_alloc@@YAXH@Z
0x005933c0	extcall,fs,iat,indirect,x87	?synch_soc@@YAXH@Z
0x005933f0	extcall,fs,iat,indirect,x87	?synch_proto@@YAXH@Z
0x00593420	extcall,fs,iat,indirect,x87	?synch_obs@@YAXH@Z
0x00593450	extcall,fs,iat,indirect,x87	?synch_diplo@@YAXHH@Z
0x00593480	extcall,fs,iat,indirect,x87	sub_593480
0x005934b0	extcall,fs,iat,indirect,x87	?synch_template@@YAXH@Z
0x005934e0	extcall,fs,iat,indirect,x87	?synch_radius@@YAXH@Z
0x00593510	extcall,undef=4	?hex_cost@@YAHHHHHHHH@Z
0x00593830	extcall	?quick_zoc@@YAXHHHHHPAH0@Z
0x00593a00	extcall,fs,iat,indirect,undef=4,x87	?supply_options@@YAHHH@Z
0x005947c0	extcall,fs,iat,indirect,undef=4,x87	?order_veh@@YAHHHH@Z
0x0059a1b0	extcall	??__EPaths@@YAXXZ
0x0059a1c0	extcall,iat,indirect,undef=4	??__FPaths@@YAXXZ
0x0059a220	extcall,iat,indirect	?init@Path@@QAEXXZ
0x0059a2d0	extcall,iat,indirect,undef=4	?shutdown@Path@@QAEXXZ
0x0059a320	extcall,iat,indirect,undef=4	??1Path@@QAE@XZ
0x0059a370	extcall,iat,indirect,undef=4	?zoc_path@Path@@QAEHHHH@Z
0x0059a530	extcall,fs,iat,indirect,undef=4,x87	?find@Path@@QAEHHHHHHHHH@Z
0x0059bc10	extcall,fs,iat,indirect,undef=4,x87	?move@Path@@QAEHHH@Z
0x0059c200	ok	?make_abstract@Path@@QAEXXZ
0x0059c340	undef=4	?merge@Path@@QAEXHH@Z
0x0059c3c0	extcall,fs,iat,indirect,x87	?territory@Path@@QAEXHHHH@Z
0x0059c520	extcall,fs,iat,indirect,x87	?continent@Path@@QAEXHHH@Z
0x0059c790	extcall,fs,iat,indirect,x87	?continents@Path@@QAEXXZ
0x0059cca0	extcall,fs,iat,indirect,x87	?sensors@Path@@QAEHHPAHPAH@Z
0x0059d230	extcall,iat,indirect	sub_59d230
0x0059d250	extcall,fs,iat,indirect,x87	?exec@PopMenu@@QAEXHHP6AHXZ@Z
0x0059d3a0	extcall,fs,iat,indirect,x87	?init@PopMenu@@QAEHXZ
0x0059d3b0	extcall,fs,iat,indirect,x87	?popm@@YAHPADPADHHP6AHXZ@Z
0x0059d690	extcall,fs,iat,indirect,x87	?popm@@YAHPADHHP6AHXZ@Z
0x0059d980	extcall,iat,indirect	?prefs_get@@YAPADPADPADH@Z
0x0059da20	extcall,iat,indirect	?default_prefs@@YAHXZ
0x0059daa0	extcall,iat,indirect	?default_prefs2@@YAHXZ
0x0059db20	ok	?default_warn@@YAHXZ
0x0059db30	ok	?default_rules@@YAHXZ
0x0059db40	extcall,iat,indirect	?prefs_get@@YAHPADHH@Z
0x0059dbd0	extcall,iat,indirect	?prefs_fac_load@@YAXXZ
0x0059dcf0	extcall,iat,indirect	?prefs_load@@YAXH@Z
0x0059e510	iat,indirect	?prefs_put@@YAXPADPAD@Z
0x0059e530	extcall,iat,indirect	?prefs_put@@YAXPADHH@Z
