source_idc_sha256,address,end_address,size,body_ranges,name,prototype,flags,binary_kind
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616650,0x006166BA,106,0x00616650-0x006166BA,sub_616650,int __thiscall sub_616650(UINT_PTR nIDEvent);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006166C0,0x0061672C,108,0x006166C0-0x0061672C,sub_6166C0,int __thiscall sub_6166C0(UINT_PTR nIDEvent);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616730,0x00616772,66,0x00616730-0x00616772,sub_616730,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616780,0x006167E0,96,0x00616780-0x006167E0,sub_616780,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006167E0,0x0061681C,60,0x006167E0-0x0061681C,TimerFunc,"void __stdcall TimerFunc(HWND, UINT, UINT_PTR, DWORD);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616820,0x0061685C,60,0x00616820-0x0061685C,fptc,TIMECALLBACK fptc;,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616860,0x00616867,7,0x00616860-0x00616867,sub_616860,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616870,0x0061687B,11,0x00616870-0x0061687B,sub_616870,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616880,0x0061688E,14,0x00616880-0x0061688E,sub_616880,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616890,0x00616897,7,0x00616890-0x00616897,sub_616890,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006168A0,0x006168B6,22,0x006168A0-0x006168B6,sub_6168A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006168C0,0x006168CA,10,0x006168C0-0x006168CA,sub_6168C0,void __cdecl sub_6168C0();,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006168D0,0x006168E3,19,0x006168D0-0x006168E3,sub_6168D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006168F0,0x00616950,96,0x006168F0-0x00616950,sub_6168F0,int __stdcall sub_6168F0(size_t Size);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616950,0x00616963,19,0x00616950-0x00616963,sub_616950,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616970,0x0061699D,45,0x00616970-0x0061699D,sub_616970,int __stdcall sub_616970(char *Str);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006169A0,0x006169BB,27,0x006169A0-0x006169BB,sub_6169A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006169C0,0x006169C5,5,0x006169C0-0x006169C5,sub_6169C0,,0x5480,thunk
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006169D0,0x006169F7,39,0x006169D0-0x006169F7,sub_6169D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616A00,0x00616A93,147,0x00616A00-0x00616A93,sub_616A00,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616AA0,0x00616AB6,22,0x00616AA0-0x00616AB6,sub_616AA0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616AC0,0x00616ADF,31,0x00616AC0-0x00616ADF,sub_616AC0,void __cdecl sub_616AC0();,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616AE0,0x00616AF6,22,0x00616AE0-0x00616AF6,sub_616AE0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616B00,0x00616B1F,31,0x00616B00-0x00616B1F,sub_616B00,void __cdecl sub_616B00();,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616B20,0x00616B2D,13,0x00616B20-0x00616B2D,unknown_libname_292,,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616B30,0x00616B35,5,0x00616B30-0x00616B35,sub_616B30,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616BC0,0x00616BCD,13,0x00616BC0-0x00616BCD,unknown_libname_293,void __thiscall unknown_libname_293(void *);,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616BD0,0x00616C55,133,0x00616BD0-0x00616C55,sub_616BD0,int __stdcall sub_616BD0(char *FileName);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616C60,0x00616C7C,28,0x00616C60-0x00616C7C,sub_616C60,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616C80,0x00616D33,179,0x00616C80-0x00616D33,sub_616C80,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616D70,0x00616D73,3,0x00616D70-0x00616D73,??0Iostream_init@@QAE@XZ_0,Iostream_init *__thiscall Iostream_init__Iostream_init(Iostream_init *__hidden this);,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616D80,0x00616D85,5,0x00616D80-0x00616D85,sub_616D80,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616D90,0x00616D91,1,0x00616D90-0x00616D91,nullsub_238,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616DA0,0x00616DD6,54,0x00616DA0-0x00616DD6,sub_616DA0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00616DE0,0x00617013,563,0x00616DE0-0x00617013,sub_616DE0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00617020,0x0061707F,95,0x00617020-0x0061707F,sub_617020,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00617080,0x0061719E,286,0x00617080-0x0061719E,sub_617080,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006171A0,0x00617226,134,0x006171A0-0x00617226,sub_6171A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00617230,0x00617620,1008,0x00617230-0x00617620,sub_617230,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00617620,0x0061766F,79,0x00617620-0x0061766F,sub_617620,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006176C0,0x006176C5,5,0x006176C0-0x006176C5,sub_6176C0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006176D0,0x006176D5,5,0x006176D0-0x006176D5,sub_6176D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006176E0,0x006177FE,286,0x006176E0-0x006177FE,sub_6176E0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00617800,0x00617916,278,0x00617800-0x00617916,sub_617800,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00617920,0x00617A9F,383,0x00617920-0x00617A9F,sub_617920,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00617AA0,0x00617C23,387,0x00617AA0-0x00617C23,sub_617AA0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00617C30,0x00617DA7,375,0x00617C30-0x00617DA7,sub_617C30,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00617DB0,0x00617F1F,367,0x00617DB0-0x00617F1F,sub_617DB0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00617F20,0x00618079,345,0x00617F20-0x00618079,sub_617F20,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618080,0x006181D0,336,0x00618080-0x006181D0,sub_618080,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006181D0,0x0061824B,123,0x006181D0-0x0061824B,sub_6181D0,"int __stdcall sub_6181D0(float, float);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618250,0x00618253,3,0x00618250-0x00618253,nullsub_239,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618260,0x00618263,3,0x00618260-0x00618263,nullsub_240,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618270,0x00618273,3,0x00618270-0x00618273,nullsub_241,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618280,0x0061828D,13,0x00618280-0x0061828D,sub_618280,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618290,0x00618293,3,0x00618290-0x00618293,nullsub_242,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006182A0,0x0061831F,127,0x006182A0-0x0061831F,sub_6182A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618320,0x00618338,24,0x00618320-0x00618338,sub_618320,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618370,0x0061839F,47,0x00618370-0x0061839F,sub_618370,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006183A0,0x006183A3,3,0x006183A0-0x006183A3,nullsub_243,,0x5440,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006183B0,0x006183BD,13,0x006183B0-0x006183BD,sub_6183B0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006183C0,0x006183C7,7,0x006183C0-0x006183C7,sub_6183C0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618430,0x00618468,56,0x00618430-0x00618468,sub_618430,int __stdcall sub_618430(void *Src);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618470,0x0061851D,173,0x00618470-0x0061851D,sub_618470,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006185A0,0x00618D16,2327,0x006185A0-0x00618D16;0x00663150-0x006632F1,sub_6185A0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618D20,0x00618D95,117,0x00618D20-0x00618D95,sub_618D20,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618DA0,0x00618E06,102,0x00618DA0-0x00618E06,sub_618DA0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618E10,0x00618E1E,14,0x00618E10-0x00618E1E,sub_618E10,int __cdecl sub_618E10(size_t Size);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618E20,0x00618E30,16,0x00618E20-0x00618E30,sub_618E20,int __cdecl sub_618E20(void *Block);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618E30,0x00618E48,24,0x00618E30-0x00618E48,sub_618E30,"int __cdecl sub_618E30(int FileHandle, void *DstBuf, unsigned int MaxCharCount);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618E50,0x00618E68,24,0x00618E50-0x00618E68,sub_618E50,"int __cdecl sub_618E50(int FileHandle, void *Buf, unsigned int MaxCharCount);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618E70,0x00618E88,24,0x00618E70-0x00618E88,sub_618E70,"int __cdecl sub_618E70(int FileHandle, int Offset, int Origin);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618E90,0x00618E9E,14,0x00618E90-0x00618E9E,sub_618E90,int __cdecl sub_618E90(int FileHandle);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618EA0,0x00618EC0,32,0x00618EA0-0x00618EC0,sub_618EA0,void __thiscall sub_618EA0(void *);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618EE0,0x00618F2D,77,0x00618EE0-0x00618F2D,sub_618EE0,void __thiscall sub_618EE0(void *);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618F30,0x00618F38,8,0x00618F30-0x00618F38,sub_618F30,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00618F40,0x006190C6,390,0x00618F40-0x006190C6,sub_618F40,"int __stdcall sub_618F40(char *Source, int, int);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006190D0,0x0061922C,348,0x006190D0-0x0061922C,sub_6190D0,"int __stdcall sub_6190D0(LPCSTR lpszFile, char *Source, int, int);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00619230,0x0061927D,77,0x00619230-0x0061927D,sub_619230,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00619280,0x006192E3,99,0x00619280-0x006192E3,sub_619280,int __stdcall sub_619280(LPCSTR lpString);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006192F0,0x0061936B,123,0x006192F0-0x0061936B,sub_6192F0,"int __stdcall sub_6192F0(LPCSTR lpString, int c);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00619370,0x006195A7,567,0x00619370-0x006195A7,sub_619370,"int __stdcall sub_619370(LPCSTR lpString, int, int c);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006195B0,0x0061960D,93,0x006195B0-0x0061960D,sub_6195B0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00619610,0x00619644,52,0x00619610-0x00619644,sub_619610,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00619650,0x00619660,16,0x00619650-0x00619660,sub_619650,void __thiscall sub_619650(void *);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00619660,0x00619685,37,0x00619660-0x00619685,sub_619660,void __thiscall sub_619660(void *);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00619710,0x006198DE,462,0x00619710-0x006198DE,sub_619710,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006198E0,0x00619D7F,1183,0x006198E0-0x00619D7F,sub_6198E0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0061A240,0x0061A753,1299,0x0061A240-0x0061A753,sub_61A240,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0061A760,0x0061AC53,1267,0x0061A760-0x0061AC53,sub_61A760,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0061AC60,0x0061B1E2,1410,0x0061AC60-0x0061B1E2,sub_61AC60,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0061B1F0,0x0061B778,1416,0x0061B1F0-0x0061B778,sub_61B1F0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0061C090,0x0061C622,1426,0x0061C090-0x0061C622,sub_61C090,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0061C630,0x0061CB4E,1310,0x0061C630-0x0061CB4E,sub_61C630,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0061DF60,0x0061E538,1496,0x0061DF60-0x0061E538,sub_61DF60,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0061E540,0x0061EACE,1422,0x0061E540-0x0061EACE,sub_61E540,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0061EAD0,0x0061F0C6,1526,0x0061EAD0-0x0061F0C6,sub_61EAD0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x0061FC90,0x0061FDEA,346,0x0061FC90-0x0061FDEA,sub_61FC90,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00620100,0x00620254,340,0x00620100-0x00620254,sub_620100,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00620A10,0x006212A4,2196,0x00620A10-0x006212A4,sub_620A10,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006212B0,0x00621868,1464,0x006212B0-0x00621868,sub_6212B0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00621870,0x006221F1,2433,0x00621870-0x006221F1,sub_621870,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00622200,0x0062280C,1548,0x00622200-0x0062280C,sub_622200,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00622810,0x00622DAE,1438,0x00622810-0x00622DAE,sub_622810,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00622DB0,0x006233C0,1552,0x00622DB0-0x006233C0,sub_622DB0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006233C0,0x006239AB,1515,0x006233C0-0x006239AB,sub_6233C0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006239E0,0x00623F44,1380,0x006239E0-0x00623F44,sub_6239E0,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00623F80,0x00624626,1702,0x00623F80-0x00624626,sub_623F80,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00624670,0x00624C6D,1533,0x00624670-0x00624C6D,sub_624670,,0x5410,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00624D80,0x00624EA9,297,0x00624D80-0x00624EA9,sub_624D80,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00624EB0,0x00625075,453,0x00624EB0-0x00625075,sub_624EB0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625080,0x00625294,532,0x00625080-0x00625294,sub_625080,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006252A0,0x006252B0,16,0x006252A0-0x006252B0,??0DNameNode@@IAE@XZ,DNameNode *__thiscall DNameNode__DNameNode(DNameNode *__hidden this);,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006252B0,0x006252BE,14,0x006252B0-0x006252BE,sub_6252B0,void __thiscall sub_6252B0(void *);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006252E0,0x00625306,38,0x006252E0-0x00625306,sub_6252E0,void __thiscall sub_6252E0(void *);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625310,0x00625325,21,0x00625310-0x00625325,sub_625310,void __thiscall sub_625310(void *);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625330,0x0062533F,15,0x00625330-0x0062533F,sub_625330,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006253D0,0x006256CC,764,0x006253D0-0x006256CC,sub_6253D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625700,0x00625716,22,0x00625700-0x00625716,sub_625700,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625720,0x0062572B,11,0x00625720-0x0062572B,sub_625720,void __cdecl sub_625720();,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625730,0x00625739,9,0x00625730-0x00625739,unknown_libname_294,,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625740,0x00625747,7,0x00625740-0x00625747,?_Release@_NonReentrantLock@details@Concurrency@@QAEXXZ,void __thiscall Concurrency__details___NonReentrantLock___Release(Concurrency::details::_NonReentrantLock *__hidden this);,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625750,0x00625763,19,0x00625750-0x00625763,sub_625750,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625770,0x006257A7,55,0x00625770-0x006257A7,sub_625770,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006257E0,0x006257F9,25,0x006257E0-0x006257F9,sub_6257E0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625800,0x00625806,6,0x00625800-0x00625806,sub_625800,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625810,0x0062584F,63,0x00625810-0x0062584F,sub_625810,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625880,0x00625DDD,1373,0x00625880-0x00625DDD,sub_625880,"int __cdecl sub_625880(char *Str, char *Destination);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625E30,0x00625E4D,29,0x00625E30-0x00625E4D,sub_625E30,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625E50,0x00625EB3,99,0x00625E50-0x00625EB3,sub_625E50,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625EC0,0x00625F1A,90,0x00625EC0-0x00625F1A,sub_625EC0,"int __cdecl sub_625EC0(int, char *Source, int, int);",0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625F20,0x00625F8B,107,0x00625F20-0x00625F8B,sub_625F20,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625F90,0x00625FAD,29,0x00625F90-0x00625FAD,sub_625F90,void __cdecl sub_625F90();,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625FB0,0x00625FC0,16,0x00625FB0-0x00625FC0,??0_ReaderWriterLock@details@Concurrency@@QAE@XZ,_DWORD __thiscall Concurrency__details___ReaderWriterLock___ReaderWriterLock(Concurrency::details::_ReaderWriterLock *__hidden this);,0x5444,library
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00625FC0,0x00626016,86,0x00625FC0-0x00626016,sub_625FC0,int __stdcall sub_625FC0(char *Str);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00626020,0x0062603A,26,0x00626020-0x0062603A,sub_626020,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00626040,0x006260C3,131,0x00626040-0x006260C3,sub_626040,int __stdcall sub_626040(char *Str);,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006260D0,0x006260EC,28,0x006260D0-0x006260EC,sub_6260D0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006260F0,0x0062618B,155,0x006260F0-0x0062618B,sub_6260F0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00626230,0x0062624F,31,0x00626230-0x0062624F,sub_626230,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00626250,0x006262E9,153,0x00626250-0x006262E9,sub_626250,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006262F0,0x0062634C,92,0x006262F0-0x0062634C,sub_6262F0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00626350,0x006263E9,153,0x00626350-0x006263E9,sub_626350,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x006263F0,0x0062644C,92,0x006263F0-0x0062644C,sub_6263F0,,0x5400,game
42032fc2807f7dec6de1ed6efb9d18a70668a015f23e32d58149c9d9952bc0a7,0x00626450,0x00626461,17,0x00626450-0x00626461,sub_626450,,0x5400,game
