address,name,source_location,generated,size,span_classes,tier,original_bytes,rebuilt_bytes,original_mnemonics,rebuilt_mnemonics,first_divergence,note,refusal_reason
0x006169D0,?labels_shutdown@@YAXXZ,src/alpha.cpp:1517,0,39,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u006169d0.cpp(49) : error C2065: 'Labels' : undeclared identifier
u006169d0.cpp(49) : error C2227: left of '->strings_ptr' must point to class/struct/union
u006169d0.cpp(50) : error C2227: left of '->strings_ptr' must point to class/struct/union
u006169d0.cpp(51) : error C2227: left of '->strings_ptr' must point to class/struct/union
u006169d0.cpp(53) : error C2227: left of '->count' must point to class/struct/union"
0x00616A00,?labels_init@@YAHXZ,src/alpha.cpp:1493,0,147,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00616a00.cpp(59) : error C2065: 'labels_shutdown' : undeclared identifier
u00616a00.cpp(64) : error C2065: 'Labels' : undeclared identifier
u00616a00.cpp(64) : error C2227: left of '->count' must point to class/struct/union
u00616a00.cpp(65) : error C2227: left of '->strings_ptr' must point to class/struct/union
u00616a00.cpp(65) : error C2227: left of '->count' must point to class/struct/union
u00616a00.cpp(66) : error C2227: left of '->strings_ptr' must point to class/struct/union
u00616a00.cpp(69) : error C2227: left of '->count' must point to class/struct/union
u00616a00.cpp(70) : error C2227: left of '->strings_ptr' must point to class/struct/union"
0x00616AA0,??__Eg_CAVIAR_BUFFER_1@@YAXXZ,src/init_thunks.cpp:4477,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00616aa0.cpp(179) : error C2065: 'g_CAVIAR_BUFFER_1' : undeclared identifier
u00616aa0.cpp(179) : error C2065: 'BufferInitCtor' : undeclared identifier
u00616aa0.cpp(179) : error C2297: '->*' : illegal, right operand has type 'int'
u00616aa0.cpp(180) : error C2065: 'GameAtexit' : undeclared identifier
u00616aa0.cpp(180) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x00616AC0,??__Fg_CAVIAR_BUFFER_1@@YAXXZ,src/guarded_teardowns.cpp:400,0,31,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00616ac0.cpp(64) : error C2065: 'TeardownFlags009B9104' : undeclared identifier
u00616ac0.cpp(64) : error C2100: illegal indirection
u00616ac0.cpp(70) : error C2100: illegal indirection
u00616ac0.cpp(71) : error C2065: 'g_CAVIAR_BUFFER_1' : undeclared identifier
u00616ac0.cpp(71) : error C2065: 'original_address' : undeclared identifier
u00616ac0.cpp(71) : error C2065: 'BufferElementTeardown' : undeclared identifier"
0x00616AE0,??__Eg_CAVIAR_BUFFER_2@@YAXXZ,src/init_thunks.cpp:4488,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00616ae0.cpp(179) : error C2065: 'g_CAVIAR_BUFFER_2' : undeclared identifier
u00616ae0.cpp(179) : error C2065: 'BufferInitCtor' : undeclared identifier
u00616ae0.cpp(179) : error C2297: '->*' : illegal, right operand has type 'int'
u00616ae0.cpp(180) : error C2065: 'GameAtexit' : undeclared identifier
u00616ae0.cpp(180) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x00616B00,??__Fg_CAVIAR_BUFFER_2@@YAXXZ,src/guarded_teardowns.cpp:419,0,31,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00616b00.cpp(64) : error C2065: 'TeardownFlags009B9104' : undeclared identifier
u00616b00.cpp(64) : error C2100: illegal indirection
u00616b00.cpp(70) : error C2100: illegal indirection
u00616b00.cpp(71) : error C2065: 'g_CAVIAR_BUFFER_2' : undeclared identifier
u00616b00.cpp(71) : error C2065: 'original_address' : undeclared identifier
u00616b00.cpp(71) : error C2065: 'BufferElementTeardown' : undeclared identifier"
0x00616B20,sub_616b20,src/field_accessors.cpp:477,1,13,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,13,13,,,,,
0x00616B30,sub_616b30,src/nullsub_thunks.cpp:496,1,5,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,5,5,,,,,
0x00616B40,sub_616b40,,0,118,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,118,3,53,2,0,#0: original 'push' vs rebuilt 'xor',
0x00616BC0,??0CaviarData@@QAE@XZ,src/caviar.cpp:28,0,13,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,13,13,,,,,
