class,offset,width,x87,evidence
Buffer,0x514,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x514], edx at 0x005D72A5"
Buffer,0x518,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x518], edx at 0x005D72AB"
Buffer,0x51C,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x51c], edx at 0x005D72B1"
Buffer,0x520,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x520], eax at 0x005D72BC"
Buffer,0x524,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x524], edx at 0x005D72C2"
Buffer,0x52C,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x52c], eax at 0x005D72D3"
Buffer,0x530,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x530], edx at 0x005D72CD"
Buffer,0x534,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x534], edx at 0x005D730E"
Buffer,0x538,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x538], edx at 0x005D732C"
Buffer,0x53C,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x53c], edx at 0x005D72D9"
Buffer,0x540,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x540], ecx at 0x005D72F6"
Buffer,0x544,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x544], ecx at 0x005D7314"
Buffer,0x548,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x548], ecx at 0x005D7332"
Buffer,0x54C,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x54c], ecx at 0x005D72E4"
Buffer,0x550,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x550], ecx at 0x005D72FC"
Buffer,0x554,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x554], ecx at 0x005D731A"
Buffer,0x558,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x558], ecx at 0x005D7338"
Buffer,0x55C,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x55c], eax at 0x005D72EA"
Buffer,0x560,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x560], eax at 0x005D7302"
Buffer,0x564,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x564], eax at 0x005D7320"
Buffer,0x568,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x568], eax at 0x005D733E"
Buffer,0x56C,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x56c], eax at 0x005D72F0"
Buffer,0x570,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x570], eax at 0x005D7308"
Buffer,0x574,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x574], eax at 0x005D7326"
Buffer,0x578,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x578], eax at 0x005D7344"
Buffer,0x57C,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x57c], edx at 0x005D734A"
Buffer,0x580,1,0,"??0Buffer@@QAE@XZ: mov byte ptr [esi + 0x580], dl at 0x005D7350"
Buffer,0x584,4,0,"??0Buffer@@QAE@XZ: mov dword ptr [esi + 0x584], edx at 0x005D7254"
ButtonGroup,0x0,4,0,"??0ButtonGroup@@QAE@XZ: rep stosd dword ptr es:[edi], eax at 0x0062B7DE"
ButtonGroup,0x80,4,0,"??0ButtonGroup@@QAE@XZ: mov dword ptr [edx + 0x80], eax at 0x0062B7CC"
ButtonGroup,0x84,4,0,"?init@ButtonGroup@@QAEXHH@Z: mov dword ptr [edx + 0x84], 0xfffffffe at 0x0062B838"
ButtonGroup,0x88,4,0,"?init@ButtonGroup@@QAEXHH@Z: mov dword ptr [edx + 0x88], ecx at 0x0062B842"
ButtonGroup,0x8C,4,0,"??0ButtonGroup@@QAE@XZ: mov dword ptr [edx + 0x8c], eax at 0x0062B7D2"
ButtonGroup,0x90,4,0,"??0ButtonGroup@@QAE@XZ: mov dword ptr [edx + 0x90], eax at 0x0062B7D8"
Caviar,0x0,4,0,"??0Caviar@@QAE@XZ: mov dword ptr [eax], 0x3f2aaaab at 0x00616DCE"
Caviar,0x4,1,0,"?UNK1@Caviar@@QAEHHH@Z: test byte ptr [esi + 4], 1 at 0x00617087"
Caviar,0x4,4,0,"?init@Caviar@@QAEXXZ: mov eax, dword ptr [esi + 4] at 0x00616F95"
Caviar,0x14,4,0,"?set_buffer@Caviar@@QAEHPAUBuffer@@@Z: mov dword ptr [ecx + 0x14], eax at 0x00618401"
Caviar,0x1C,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x1c], edi at 0x00616F4B"
Caviar,0x20,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x20], edi at 0x00616F54"
Caviar,0x24,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x24], ecx at 0x00616F57"
Caviar,0x28,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x28], edx at 0x00616F5E"
Caviar,0x2C,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x2c], edi at 0x00616EAA"
Caviar,0x30,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x30], edi at 0x00616EAD"
Caviar,0x34,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x34], edi at 0x00616EB0"
Caviar,0x38,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x38], ebx at 0x00616F80"
Caviar,0x3C,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x3c], edi at 0x00616F83"
Caviar,0x40,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x40], edi at 0x00616F9A"
Caviar,0x44,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x44], edi at 0x00616F9D"
Caviar,0x48,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x48], ebx at 0x00616FD0"
Caviar,0x4C,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x4c], edi at 0x00616FA0"
Caviar,0x50,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x50], edi at 0x00616FA3"
Caviar,0x54,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x54], edi at 0x00616FA6"
Caviar,0x58,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x58], ebx at 0x00616FD3"
Caviar,0x5C,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x5c], ebx at 0x00616EB3"
Caviar,0x60,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [eax], ecx at 0x00616F61"
Caviar,0x64,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [eax + 4], edx at 0x00616F65"
Caviar,0x68,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [eax + 8], ecx at 0x00616F68"
Caviar,0x6C,4,1,?init@Caviar@@QAEXXZ: fstp dword ptr [esi + 0x6c] at 0x00616E9E
Caviar,0x70,4,1,?init@Caviar@@QAEXXZ: fstp dword ptr [esi + 0x70] at 0x00616EB6
Caviar,0x74,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x74], eax at 0x00616EB9"
Caviar,0x78,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x78], edi at 0x00616FCD"
Caviar,0x7C,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x7c], edi at 0x00616EFC"
Caviar,0x80,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x80], edi at 0x00616EFF"
Caviar,0x84,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x84], edi at 0x00616F05"
Caviar,0x88,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x88], edi at 0x00616F0B"
Caviar,0x8C,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x8c], edi at 0x00616F11"
Caviar,0x90,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x90], ebx at 0x00616F17"
Caviar,0x94,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x94], edi at 0x00616F1D"
Caviar,0x98,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x98], edi at 0x00616F23"
Caviar,0x9C,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x9c], ebx at 0x00616F29"
Caviar,0xA0,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xa0], ebx at 0x00616F2F"
Caviar,0xA4,1,0,"?init@Caviar@@QAEXXZ: mov byte ptr [esi + 0xa4], 1 at 0x00616FE8"
Caviar,0xA5,4,0,"?set_camera_direct@Caviar@@QAEXPAUVOX_Vect@@PAUVOX_Matrix@@@Z: mov dword ptr [ecx + 0xa5], esi at 0x006182B3"
Caviar,0xA9,4,0,"?set_camera_direct@Caviar@@QAEXPAUVOX_Vect@@PAUVOX_Matrix@@@Z: mov dword ptr [ecx + 0xa9], esi at 0x006182BC"
Caviar,0xAD,4,0,"?set_camera_direct@Caviar@@QAEXPAUVOX_Vect@@PAUVOX_Matrix@@@Z: mov dword ptr [ecx + 0xad], edx at 0x006182C5"
Caviar,0xB1,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xb1], ebx at 0x00616FD6"
Caviar,0xB5,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xb5], edi at 0x00616FA9"
Caviar,0xB9,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xb9], edi at 0x00616FAF"
Caviar,0xBD,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xbd], edi at 0x00616FB5"
Caviar,0xC1,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xc1], ebx at 0x00616FDC"
Caviar,0xC5,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xc5], edi at 0x00616FBB"
Caviar,0xC9,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xc9], edi at 0x00616FC1"
Caviar,0xCD,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xcd], edi at 0x00616FC7"
Caviar,0xD1,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xd1], ebx at 0x00616FE2"
Caviar,0xD5,4,1,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xd5], ebx at 0x00616EBC"
Caviar,0xD9,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xd9], edi at 0x00616F35"
Caviar,0xDD,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xdd], 0xc77fff00 at 0x00616F3B"
Caviar,0xE1,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xe1], ecx at 0x00616F45"
Caviar,0xE5,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xe5], edi at 0x00616EC2"
Caviar,0xE9,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xe9], ecx at 0x00616EC8"
Caviar,0xED,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xed], edi at 0x00616ECE"
Caviar,0xF1,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xf1], edi at 0x00616ED9"
Caviar,0xF5,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xf5], eax at 0x00616EDF"
Caviar,0xF9,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xf9], eax at 0x00616EE5"
Caviar,0xFD,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0xfd], eax at 0x00616EF0"
Caviar,0x101,4,0,"?init@Caviar@@QAEXXZ: mov dword ptr [esi + 0x101], eax at 0x00616EF6"
Caviar,0x108,4,0,"??0Caviar@@QAE@XZ: mov dword ptr [eax + 0x108], 0x461c4000 at 0x00616DBE"
Caviar,0x74C,4,0,"??0Caviar@@QAE@XZ: mov dword ptr [edx - 4], ecx at 0x00616DB0"
Caviar,0x750,4,0,"??0Caviar@@QAE@XZ: mov dword ptr [edx], ecx at 0x00616DB3"
Caviar,0x754,4,0,"??0Caviar@@QAE@XZ: mov dword ptr [edx + 4], ecx at 0x00616DB5"
Caviar,0x13CC,4,0,"??0Caviar@@QAE@XZ: mov dword ptr [eax + 0x13cc], ecx at 0x00616DC8"
CaviarData,0x0,4,0,"??0CaviarData@@QAE@XZ: mov dword ptr [eax], ecx at 0x00616BC4"
CaviarData,0x4,4,0,"??0CaviarData@@QAE@XZ: mov dword ptr [eax + 4], ecx at 0x00616BC6"
CaviarData,0x8,4,0,"??0CaviarData@@QAE@XZ: mov dword ptr [eax + 8], ecx at 0x00616BC9"
CheckBox,0x0,4,0,"??0CheckBox@@QAE@H@Z: mov dword ptr [esi], 0x670718 at 0x0060E6A1"
CheckBox,0x4,4,0,"??0CheckBox@@QAE@H@Z: mov dword ptr [esi + 4], edi at 0x0060E70A"
CheckBox,0x8,4,0,"??0CheckBox@@QAE@H@Z: mov dword ptr [esi + 8], edi at 0x0060E70D"
CheckBox,0xC,4,0,"??0CheckBox@@QAE@H@Z: mov dword ptr [esi + 0xc], edi at 0x0060E710"
CheckBox,0x10,4,0,"??0CheckBox@@QAE@H@Z: mov dword ptr [esi + 0x10], eax at 0x0060E721"
CheckBox,0x14,4,0,"??0CheckBox@@QAE@H@Z: mov dword ptr [esi + 0x14], edx at 0x0060E719"
CheckButton,0x0,4,0,"??1CheckButton@@QAE@XZ: mov dword ptr [esi], 0x66dc14 at 0x004B3EDF"
CheckButton,0xC4,4,0,"?on_redraw@CheckButton@@QAEXXZ: mov edi, dword ptr [esi + 0xc4] at 0x00633857"
CheckButton,0x14C,4,0,"?on_redraw@CheckButton@@QAEXXZ: mov eax, dword ptr [edx] at 0x00633870"
CheckButton,0x150,4,0,"?on_redraw@CheckButton@@QAEXXZ: mov ecx, dword ptr [edx + 4] at 0x00633872"
CheckButton,0x154,4,0,"?on_redraw@CheckButton@@QAEXXZ: mov ebx, dword ptr [edx + 8] at 0x00633875"
CheckButton,0x158,4,0,"?on_redraw@CheckButton@@QAEXXZ: mov edx, dword ptr [edx + 0xc] at 0x0063387C"
CheckButton,0x444,4,0,"??1CheckButton@@QAE@XZ: mov dword ptr [esi + 0x444], 0x66dc0c at 0x004B3EE5"
CheckButton,0x474,4,0,"?on_redraw@CheckButton@@QAEXXZ: mov ecx, dword ptr [esi + 0x474] at 0x006338AC"
CheckButton,0x478,4,0,"?on_redraw@CheckButton@@QAEXXZ: mov ebx, dword ptr [esi + 0x478] at 0x0063389F"
CheckButton,0x4C4,4,0,"?on_redraw@CheckButton@@QAEXXZ: mov ebx, dword ptr [esi + 0x4c4] at 0x00633898"
CheckButton,0x4C8,4,0,"?on_redraw@CheckButton@@QAEXXZ: mov ebx, dword ptr [esi + 0x4c8] at 0x0063388F"
CheckButton,0xA14,4,0,"??0CheckButton@@QAE@XZ: mov dword ptr [esi + 0xa14], eax at 0x0063376A"
CheckButton,0xA18,4,0,"??0CheckButton@@QAE@XZ: mov dword ptr [esi + 0xa18], eax at 0x00633770"
CheckButton,0xA1C,4,0,"??0CheckButton@@QAE@XZ: mov dword ptr [esi + 0xa1c], eax at 0x00633776"
CheckButton,0xA20,4,0,"??0CheckButton@@QAE@XZ: mov dword ptr [esi + 0xa20], eax at 0x0063377C"
CheckButton,0xA24,4,0,"??0CheckButton@@QAE@XZ: mov dword ptr [esi + 0xa24], ecx at 0x00633793"
CheckButton,0xA28,4,0,"??0CheckButton@@QAE@XZ: mov dword ptr [esi + 0xa28], eax at 0x00633787"
Console,0x0,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi], 0x66ef04 at 0x0050F49A"
Console,0x1DDA4,4,0,"?ready@Console@@QAEXXZ: mov eax, dword ptr [esi + 0x1dda4] at 0x00511150"
Console,0x1DDA8,4,0,"?ready@Console@@QAEXXZ: mov eax, dword ptr [esi + 0x1dda8] at 0x00511110"
Console,0x1DDCC,4,0,"?ready@Console@@QAEXXZ: add ebx, dword ptr [esi + 0x1ddcc] at 0x00511165"
Console,0x1DDD0,4,0,"?ready@Console@@QAEXXZ: add ebx, dword ptr [esi + 0x1ddd0] at 0x00511139"
Console,0x1DDD4,4,0,"?ready@Console@@QAEXXZ: mov ebx, dword ptr [esi + 0x1ddd4] at 0x0051115F"
Console,0x1DDD8,4,0,"?ready@Console@@QAEXXZ: mov ebx, dword ptr [esi + 0x1ddd8] at 0x00511133"
Console,0x22A2C,4,0,"??0Console@@QAE@H@Z: mov dword ptr [ebx], 0x66ed88 at 0x0050F52F"
Console,0x22E70,4,0,"??0Console@@QAE@H@Z: mov dword ptr [ebx + 0x444], 0x66ed80 at 0x0050F535"
Console,0x23BC8,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23bc8], 0xffffffff at 0x0050F588"
Console,0x23BCC,4,0,"?init@Console@@QAEXH@Z: mov dword ptr [esi + 0x23bcc], ecx at 0x0051D8BC"
Console,0x23BD0,4,0,"?init@Console@@QAEXH@Z: mov dword ptr [esi + 0x23bd0], eax at 0x0051D8D7"
Console,0x23BD4,4,0,"?assemble@Console@@QAEXXZ: mov ecx, dword ptr [edi + 0x23bd4] at 0x004D96A2"
Console,0x23BD8,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23bd8], edi at 0x0050F592"
Console,0x23BDC,4,0,"?editor_reset_tech@Console@@QAEXXZ: mov dword ptr [esi + 0x23bdc], eax at 0x004DBCAB"
Console,0x23BE0,4,0,"?ready_search@Console@@QAEHH@Z: mov eax, dword ptr [edi + 0x23be0] at 0x00510D78"
Console,0x23BE4,4,0,"?wait@Console@@QAEXH@Z: mov dword ptr [esi + 0x23be4], 0 at 0x004D04D1"
Console,0x23BE8,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23be8], edi at 0x0050F59E"
Console,0x23BEC,4,0,"?human_turn@Console@@QAEXXZ: mov ecx, dword ptr [esi + 0x23bec] at 0x00514381"
Console,0x23BF0,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23bf0], edi at 0x0050F5A4"
Console,0x23BF4,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23bf4], edi at 0x0050F5AA"
Console,0x23BF8,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23bf8], edi at 0x0050F5C2"
Console,0x23BFC,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23bfc], edi at 0x0050F5BC"
Console,0x23C00,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23c00], edi at 0x0050F5B0"
Console,0x23C04,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23c04], edi at 0x0050F5B6"
Console,0x23C08,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23c08], edi at 0x0050F5C8"
Console,0x23C0C,4,0,"?cursor_next@Console@@QAEXHH@Z: mov eax, dword ptr [esi + 0x23c0c] at 0x00510A1D"
Console,0x23D10,4,0,"?set_patrol@Console@@QAEXH@Z: mov eax, dword ptr [ecx + 0x23d10] at 0x004D7EF4"
Console,0x23D14,4,0,"?cursor_on@Console@@QAEXHH@Z: mov dword ptr [ecx + 0x23d14], eax at 0x0051049A"
Console,0x23D18,4,0,"?wait@Console@@QAEXH@Z: mov dword ptr [esi + 0x23d18], 0 at 0x004D04AC"
Console,0x23D1C,4,0,"?group@Console@@QAEXH@Z: mov eax, dword ptr [ebx + 0x23d1c] at 0x004D9380"
Console,0x23D24,4,0,"?human_turn@Console@@QAEXXZ: mov dword ptr [esi + 0x23d24], edi at 0x00514189"
Console,0x23D80,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23d80], edi at 0x0050F605"
Console,0x23D84,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23d84], edi at 0x0050F611"
Console,0x23D88,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23d88], edi at 0x0050F5FF"
Console,0x23D8C,4,0,"??0Console@@QAE@H@Z: mov dword ptr [esi + 0x23d8c], edi at 0x0050F60B"
CouncWin,0x0,4,0,"?set_vote@CouncWin@@QAEXHH@Z: mov edx, dword ptr [ebx] at 0x004247D8"
CouncWin,0x444,4,0,"??0CouncWin@@QAE@XZ: mov dword ptr [esi + 0x444], 0x66aae0 at 0x004286E4"
CouncWin,0x4C4,4,0,"?on_redraw@CouncWin@@QAEXXZ: mov edx, dword ptr [esi + 0x4c4] at 0x00426B1F"
CouncWin,0x4C8,4,0,"?on_redraw@CouncWin@@QAEXXZ: mov ecx, dword ptr [esi + 0x4c8] at 0x00426B19"
CouncWin,0xA14,4,0,"??0CouncWin@@QAE@XZ: mov dword ptr [esi + 0xa14], 0x66a6e4 at 0x00428651"
CouncWin,0xA18,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [eax + 4], ecx at 0x004272DA"
CouncWin,0xA1C,4,0,"?make_resolution@CouncWin@@QAEHH@Z: mov edi, dword ptr [ebx + 0xa1c] at 0x00424476"
CouncWin,0xA20,4,0,"?make_resolution@CouncWin@@QAEHH@Z: cmp ecx, dword ptr [ebx + 0xa20] at 0x00424564"
CouncWin,0xA24,4,0,"?set_vote@CouncWin@@QAEXHH@Z: mov eax, dword ptr [ebx + 0xa24] at 0x00424728"
CouncWin,0xA28,4,0,"?on_redraw@CouncWin@@QAEXXZ: mov ecx, dword ptr [esi + 0xa28] at 0x00426D5D"
CouncWin,0xA34,4,0,"?draw_leader@CouncWin@@QAEXH@Z: mov eax, dword ptr [esi + 0xa34] at 0x004260B1"
CouncWin,0xA38,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xa38], eax at 0x00427855"
CouncWin,0xA3C,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xa3c], edx at 0x0042788C"
CouncWin,0xA40,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xa40], 1 at 0x00427870"
CouncWin,0xA44,4,0,"?on_button_clicked@CouncWin@@QAEXH@Z: mov edx, dword ptr [ebx + 0xa44] at 0x004248D6"
CouncWin,0xA54,4,0,"?set_vote@CouncWin@@QAEXHH@Z: cmp dword ptr [eax], 0 at 0x0042476B"
CouncWin,0xA58,4,0,"?make_resolution@CouncWin@@QAEHH@Z: mov edx, dword ptr [esi] at 0x00424452"
CouncWin,0xA78,4,0,"?make_resolution@CouncWin@@QAEHH@Z: mov eax, dword ptr [esi + 0x20] at 0x00424486"
CouncWin,0xADC,4,0,"?draw_info@CouncWin@@QAEXXZ: mov ecx, dword ptr [ebx + 0xadc] at 0x00426718"
CouncWin,0xAE8,4,0,"?draw_info@CouncWin@@QAEXXZ: mov eax, dword ptr [ebx + 0xae8] at 0x00426735"
CouncWin,0xAEC,4,0,"?draw_info@CouncWin@@QAEXXZ: mov eax, dword ptr [ebx + 0xaec] at 0x0042672B"
CouncWin,0xB04,4,0,"?draw_leader@CouncWin@@QAEXH@Z: mov ecx, dword ptr [esi + 0xb04] at 0x00425FF7"
CouncWin,0xB10,4,0,"?draw_leader@CouncWin@@QAEXH@Z: mov eax, dword ptr [esi + 0xb10] at 0x0042600B"
CouncWin,0xB14,4,0,"?draw_leader@CouncWin@@QAEXH@Z: mov eax, dword ptr [esi + 0xb14] at 0x00426001"
CouncWin,0xBA4,4,0,"?on_redraw@CouncWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x00426BB5"
CouncWin,0xBA8,4,0,"?on_redraw@CouncWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x00426BBA"
CouncWin,0xBAC,4,0,"?on_redraw@CouncWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x00426BC0"
CouncWin,0xBB0,4,0,"?on_redraw@CouncWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x00426BC8"
CouncWin,0xBB4,4,0,"?draw_info@CouncWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x0042649E"
CouncWin,0xBB8,4,0,"?draw_info@CouncWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x004264A3"
CouncWin,0xBBC,4,0,"?draw_info@CouncWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x004264A9"
CouncWin,0xBC0,4,0,"?draw_info@CouncWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x004264B1"
CouncWin,0xBC4,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xbc4], eax at 0x00427317"
CouncWin,0xBC8,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xbc8], ecx at 0x004272F0"
CouncWin,0xBCC,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xbcc], 0x2ee at 0x004272FC"
CouncWin,0xBD0,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xbd0], 0x1b at 0x0042730D"
CouncWin,0xBF4,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xbf4], eax at 0x00427322"
CouncWin,0xBF8,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xbf8], 0x35 at 0x00427328"
CouncWin,0xBFC,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xbfc], 0x80 at 0x00427332"
CouncWin,0xC00,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc00], 0x14f at 0x0042733C"
CouncWin,0xC04,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc04], 0x20 at 0x00427427"
CouncWin,0xC08,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc08], eax at 0x00427431"
CouncWin,0xC0C,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc0c], 0x82 at 0x00427437"
CouncWin,0xC10,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc10], ecx at 0x00427441"
CouncWin,0xC14,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc14], 0x82 at 0x00427350"
CouncWin,0xC18,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc18], ebx at 0x0042735A"
CouncWin,0xC1C,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc1c], 0xe4 at 0x00427360"
CouncWin,0xC20,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc20], edi at 0x0042736A"
CouncWin,0xC24,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc24], 0x87 at 0x00427447"
CouncWin,0xC28,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc28], eax at 0x00427451"
CouncWin,0xC2C,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc2c], 0xe9 at 0x00427457"
CouncWin,0xC30,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc30], ecx at 0x00427461"
CouncWin,0xC34,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc34], 0xe6 at 0x00427375"
CouncWin,0xC38,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc38], edx at 0x0042737F"
CouncWin,0xC3C,4,0,"?init@CouncWin@@QAEXHH@Z: mov dword ptr [esi + 0xc3c], 0x148 at 0x00427385"
