address,end_address,size,body_ranges,name,binary_kind,recovery_state,ida9_relation,ida9_address,ida9_end_address,ida9_size,ida9_body_ranges,ida9_name,ghidra_relation,ghidra_address,ghidra_end_address,ghidra_size,ghidra_body_ranges,ghidra_name
0x00484810,0x004849CD,630,0x00484810-0x004849CD;0x00657510-0x006575C9,??1NewTechWin@@QAE@XZ,game,original_dependency,exact,0x00484810,0x004849CD,630,0x00484810-0x004849CD;0x00657510-0x006575C9,sub_484810,entry_range,0x00484810,0x004849CD,445,0x00484810-0x004849CD,FUN_00484810
0x004849D0,0x00484A78,254,0x004849D0-0x00484A78;0x006575D0-0x00657626,??0NewTechWin@@QAE@XZ,game,original_dependency,exact,0x004849D0,0x00484A78,254,0x004849D0-0x00484A78;0x006575D0-0x00657626,sub_4849D0,entry_range,0x004849D0,0x00484A78,168,0x004849D0-0x00484A78,FUN_004849d0
0x00484A80,0x00484AA1,33,0x00484A80-0x00484AA1,??_GNewTechWin@@UAEPAXI@Z,game,source_complete,exact,0x00484A80,0x00484AA1,33,0x00484A80-0x00484AA1,sub_484A80,exact,0x00484A80,0x00484AA1,33,0x00484A80-0x00484AA1,FUN_00484a80
0x00484AB0,0x00484ABB,11,0x00484AB0-0x00484ABB,??3NewTechWin@@SAXPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x00484AC0,0x00484B5C,216,0x00484AC0-0x00484B5C;0x00657630-0x0065766C,??0PickTech@@QAE@XZ,game,unrecovered,exact,0x00484AC0,0x00484B5C,216,0x00484AC0-0x00484B5C;0x00657630-0x0065766C,sub_484AC0,entry_range,0x00484AC0,0x00484B5C,156,0x00484AC0-0x00484B5C,FUN_00484ac0
0x00484B60,0x00484B7F,31,0x00484B60-0x00484B7F,?close@PickTech@@QAEXXZ,game,source_complete,exact,0x00484B60,0x00484B7F,31,0x00484B60-0x00484B7F,sub_484B60,exact,0x00484B60,0x00484B7F,31,0x00484B60-0x00484B7F,FUN_00484b60
0x00484B80,0x00484C5D,221,0x00484B80-0x00484C5D,?UNK1@PickTech@@QAEXPAD@Z,game,unrecovered,exact,0x00484B80,0x00484C5D,221,0x00484B80-0x00484C5D,sub_484B80,exact,0x00484B80,0x00484C5D,221,0x00484B80-0x00484C5D,FUN_00484b80
0x00484C60,0x00485FBD,5009,0x00484C60-0x00485FBD;0x0065766C-0x006576A0,?draw_tech@PickTech@@QAEHHPAURECT@@H@Z,game,unrecovered,exact,0x00484C60,0x00485FBD,5009,0x00484C60-0x00485FBD;0x0065766C-0x006576A0,sub_484C60,entry_range,0x00484C60,0x00485FBD,4957,0x00484C60-0x00485FBD,FUN_00484c60
0x00485FC0,0x004860A6,230,0x00485FC0-0x004860A6,?on_mouse_move@PickTech@@QAEXHH@Z,game,unrecovered,exact,0x00485FC0,0x004860A6,230,0x00485FC0-0x004860A6,sub_485FC0,exact,0x00485FC0,0x004860A6,230,0x00485FC0-0x004860A6,FUN_00485fc0
0x004860B0,0x00486109,89,0x004860B0-0x00486109,?on_left_click@PickTech@@QAEXHH@Z,game,unrecovered,exact,0x004860B0,0x00486109,89,0x004860B0-0x00486109,sub_4860B0,exact,0x004860B0,0x00486109,89,0x004860B0-0x00486109,FUN_004860b0
0x00486110,0x0048616A,90,0x00486110-0x0048616A,?on_right_click@PickTech@@QAEXHH@Z,game,unrecovered,exact,0x00486110,0x0048616A,90,0x00486110-0x0048616A,sub_486110,exact,0x00486110,0x0048616A,90,0x00486110-0x0048616A,FUN_00486110
0x00486170,0x004863AD,573,0x00486170-0x004863AD,?on_key_click@PickTech@@QAEHHH@Z,game,unrecovered,exact,0x00486170,0x004863AD,573,0x00486170-0x004863AD,sub_486170,exact,0x00486170,0x004863AD,573,0x00486170-0x004863AD,FUN_00486170
0x004863F0,0x0048650C,284,0x004863F0-0x0048650C,?draw_item@PickTech@@QAEHHH@Z,game,unrecovered,exact,0x004863F0,0x0048650C,284,0x004863F0-0x0048650C,sub_4863F0,exact,0x004863F0,0x0048650C,284,0x004863F0-0x0048650C,FUN_004863f0
0x00486510,0x00488655,9911,0x00486510-0x00488655;0x006576A0-0x00657C12,?pick@PickTech@@QAEHHHHPAD@Z,game,unrecovered,exact,0x00486510,0x00488655,9911,0x00486510-0x00488655;0x006576A0-0x00657C12,sub_486510,entry_range,0x00486510,0x00488655,8517,0x00486510-0x00488655,FUN_00486510
0x00488660,0x00488681,33,0x00488660-0x00488681,??_GPickTech@@UAEPAXI@Z,game,source_complete,exact,0x00488660,0x00488681,33,0x00488660-0x00488681,sub_488660,exact,0x00488660,0x00488681,33,0x00488660-0x00488681,FUN_00488660
0x00488690,0x0048873F,249,0x00488690-0x0048873F;0x00657C20-0x00657C6A,??1PickTech@@QAE@XZ,game,original_dependency,exact,0x00488690,0x0048873F,249,0x00488690-0x0048873F;0x00657C20-0x00657C6A,sub_488690,entry_range,0x00488690,0x0048873F,175,0x00488690-0x0048873F,FUN_00488690
0x00488740,0x0048874B,11,0x00488740-0x0048874B,??3PickTech@@SAXPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x00488750,0x00488766,22,0x00488750-0x00488766,??__Eg_PICKWIN@@YAXXZ,game,source_complete,exact,0x00488750,0x00488766,22,0x00488750-0x00488766,sub_488750,missing,,,,,
0x00488770,0x0048877A,10,0x00488770-0x0048877A,??__Fg_PICKWIN@@YAXXZ,game,source_complete,exact,0x00488770,0x0048877A,10,0x00488770-0x0048877A,unknown_libname_253,missing,,,,,
0x00488780,0x0048879D,29,0x00488780-0x0048879D,?list_was_dblclicked@@YAXH@Z,game,unrecovered,exact,0x00488780,0x0048879D,29,0x00488780-0x0048879D,sub_488780,exact,0x00488780,0x0048879D,29,0x00488780-0x0048879D,FUN_00488780
0x004887A0,0x0048965F,3796,0x004887A0-0x0048965F;0x00657F70-0x00657F85,?init@PickWin@@QAEXP6AXH@ZHH@Z,game,unrecovered,exact,0x004887A0,0x0048965F,3796,0x004887A0-0x0048965F;0x00657F70-0x00657F85,sub_4887A0,entry_range,0x004887A0,0x0048965F,3775,0x004887A0-0x0048965F,FUN_004887a0
0x00489660,0x00489AF7,1175,0x00489660-0x00489AF7,?on_redraw@PickWin@@QAEXXZ,game,unrecovered,exact,0x00489660,0x00489AF7,1175,0x00489660-0x00489AF7,sub_489660,exact,0x00489660,0x00489AF7,1175,0x00489660-0x00489AF7,FUN_00489660
0x00489B00,0x00489B05,5,0x00489B00-0x00489B05,?close@PickWin@@QAEXXZ,thunk,thunk,exact,0x00489B00,0x00489B05,5,0x00489B00-0x00489B05,sub_489B00,missing,,,,,
0x00489B10,0x00489B13,3,0x00489B10-0x00489B13,?on_button_passover@PickWin@@QAEXHH@Z,game,source_complete,exact,0x00489B10,0x00489B13,3,0x00489B10-0x00489B13,nullsub_167,missing,,,,,
0x00489B20,0x00489B94,116,0x00489B20-0x00489B94,?on_group_clicked@PickWin@@QAEXHHH@Z,game,unrecovered,exact,0x00489B20,0x00489B94,116,0x00489B20-0x00489B94,sub_489B20,exact,0x00489B20,0x00489B94,116,0x00489B20-0x00489B94,FUN_00489b20
0x00489BA0,0x0048A798,3644,0x00489BA0-0x0048A798;0x00657F85-0x006581C9,?on_button_clicked@PickWin@@QAEXH@Z,game,unrecovered,exact,0x00489BA0,0x0048A798,3644,0x00489BA0-0x0048A798;0x00657F85-0x006581C9,sub_489BA0,entry_range,0x00489BA0,0x0048A798,3064,0x00489BA0-0x0048A798,FUN_00489ba0
0x0048A7C0,0x0048A80D,77,0x0048A7C0-0x0048A80D,?on_key_click@PickWin@@QAEHHH@Z,game,unrecovered,exact,0x0048A7C0,0x0048A80D,77,0x0048A7C0-0x0048A80D,sub_48A7C0,exact,0x0048A7C0,0x0048A80D,77,0x0048A7C0-0x0048A80D,FUN_0048a7c0
0x0048A810,0x0048A83C,44,0x0048A810-0x0048A83C,?go_girl@PickWin@@QAEHXZ,game,unrecovered,exact,0x0048A810,0x0048A83C,44,0x0048A810-0x0048A83C,sub_48A810,exact,0x0048A810,0x0048A83C,44,0x0048A810-0x0048A83C,FUN_0048a810
0x0048A840,0x0048A8D3,147,0x0048A840-0x0048A8D3,?on_dialog_item_back_draw@PickWin@@QAEHPAUGraphicWin@@HHPAURECT@@@Z,game,unrecovered,exact,0x0048A840,0x0048A8D3,147,0x0048A840-0x0048A8D3,sub_48A840,exact,0x0048A840,0x0048A8D3,147,0x0048A840-0x0048A8D3,FUN_0048a840
0x0048A8E0,0x0048AC09,1256,0x0048A8E0-0x0048AC09;0x00657C70-0x00657E2F,??1PickWin@@QAE@XZ,game,original_dependency,exact,0x0048A8E0,0x0048AC09,1256,0x0048A8E0-0x0048AC09;0x00657C70-0x00657E2F,sub_48A8E0,entry_range,0x0048A8E0,0x0048AC09,809,0x0048A8E0-0x0048AC09,FUN_0048a8e0
0x0048AC10,0x0048ADB6,731,0x0048AC10-0x0048ADB6;0x00657E30-0x00657F65,??0PickWin@@QAE@XZ,game,original_dependency,exact,0x0048AC10,0x0048ADB6,731,0x0048AC10-0x0048ADB6;0x00657E30-0x00657F65,sub_48AC10,entry_range,0x0048AC10,0x0048ADB6,422,0x0048AC10-0x0048ADB6,FUN_0048ac10
0x0048ADC0,0x0048ADE1,33,0x0048ADC0-0x0048ADE1,??_GPickWin@@UAEPAXI@Z,game,source_complete,exact,0x0048ADC0,0x0048ADE1,33,0x0048ADC0-0x0048ADE1,sub_48ADC0,exact,0x0048ADC0,0x0048ADE1,33,0x0048ADC0-0x0048ADE1,FUN_0048adc0
0x0048ADF0,0x0048ADFB,11,0x0048ADF0-0x0048ADFB,??3PickWin@@SAXPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x0048AE00,0x0048AE18,24,0x0048AE00-0x0048AE18,??__Eg_PLANWIN@@YAXXZ,game,source_complete,exact,0x0048AE00,0x0048AE18,24,0x0048AE00-0x0048AE18,sub_48AE00,missing,,,,,
0x0048AE20,0x0048AE34,20,0x0048AE20-0x0048AE34,??__Fg_PLANWIN@@YAXXZ,game,source_complete,exact,0x0048AE20,0x0048AE34,20,0x0048AE20-0x0048AE34,unknown_libname_254,missing,,,,,
0x0048AE40,0x0048AE90,80,0x0048AE40-0x0048AE90,?add_line@PlanWin@@QAEXHHHHH@Z,game,unrecovered,exact,0x0048AE40,0x0048AE90,80,0x0048AE40-0x0048AE90,sub_48AE40,exact,0x0048AE40,0x0048AE90,80,0x0048AE40-0x0048AE90,FUN_0048ae40
0x0048AE90,0x0048AF14,132,0x0048AE90-0x0048AF14,?add_line@PlanWin@@QAEXHHH@Z,game,unrecovered,exact,0x0048AE90,0x0048AF14,132,0x0048AE90-0x0048AF14,sub_48AE90,exact,0x0048AE90,0x0048AF14,132,0x0048AE90-0x0048AF14,FUN_0048ae90
0x0048AF20,0x0048AF2B,11,0x0048AF20-0x0048AF2B,?clear_lines@PlanWin@@QAEXXZ,game,source_complete,exact,0x0048AF20,0x0048AF2B,11,0x0048AF20-0x0048AF2B,sub_48AF20,exact,0x0048AF20,0x0048AF2B,11,0x0048AF20-0x0048AF2B,FUN_0048af20
0x0048AF30,0x0048B3B7,1159,0x0048AF30-0x0048B3B7,?on_redraw@PlanWin@@QAEXXZ,game,original_dependency,exact,0x0048AF30,0x0048B3B7,1159,0x0048AF30-0x0048B3B7,sub_48AF30,exact,0x0048AF30,0x0048B3B7,1159,0x0048AF30-0x0048B3B7,FUN_0048af30
0x0048B3C0,0x0048B3EF,47,0x0048B3C0-0x0048B3EF,?UNK1@PlanWin@@QAEXXZ,game,source_complete,missing,,,,,,missing,,,,,
0x0048B3F0,0x0048B445,85,0x0048B3F0-0x0048B445,?back_redraw@PlanWin@@QAEXXZ,game,unrecovered,exact,0x0048B3F0,0x0048B445,85,0x0048B3F0-0x0048B445,sub_48B3F0,exact,0x0048B3F0,0x0048B445,85,0x0048B3F0-0x0048B445,FUN_0048b3f0
0x0048B450,0x0048B629,473,0x0048B450-0x0048B629,?find_view@PlanWin@@QAEXHHHHHHHH@Z,game,unrecovered,exact,0x0048B450,0x0048B629,473,0x0048B450-0x0048B629,sub_48B450,exact,0x0048B450,0x0048B629,473,0x0048B450-0x0048B629,FUN_0048b450
0x0048B630,0x0048B8D6,678,0x0048B630-0x0048B8D6,?opticenter@PlanWin@@QAEXHHHHH@Z,game,unrecovered,exact,0x0048B630,0x0048B8D6,678,0x0048B630-0x0048B8D6,sub_48B630,exact,0x0048B630,0x0048B8D6,678,0x0048B630-0x0048B8D6,FUN_0048b630
0x0048B8E0,0x0048BAA1,449,0x0048B8E0-0x0048BAA1,?monocenter@PlanWin@@QAEXHHH@Z,game,unrecovered,exact,0x0048B8E0,0x0048BAA1,449,0x0048B8E0-0x0048BAA1,sub_48B8E0,exact,0x0048B8E0,0x0048BAA1,449,0x0048B8E0-0x0048BAA1,FUN_0048b8e0
0x0048BAB0,0x0048BB72,194,0x0048BAB0-0x0048BB72,?draw_line_base@PlanWin@@QAEXHHH@Z,game,unrecovered,missing,,,,,,exact,0x0048BAB0,0x0048BB72,194,0x0048BAB0-0x0048BB72,FUN_0048bab0
0x0048BB80,0x0048BC14,148,0x0048BB80-0x0048BC14,?draw_line@PlanWin@@QAEXHHHHH@Z,game,unrecovered,missing,,,,,,exact,0x0048BB80,0x0048BC14,148,0x0048BB80-0x0048BC14,FUN_0048bb80
0x0048BC20,0x0048BC4B,43,0x0048BC20-0x0048BC4B,?blink@PlanWin@@QAEXXZ,game,source_complete,exact,0x0048BC20,0x0048BC4B,43,0x0048BC20-0x0048BC4B,sub_48BC20,exact,0x0048BC20,0x0048BC4B,43,0x0048BC20-0x0048BC4B,FUN_0048bc20
0x0048BC50,0x0048BC5F,15,0x0048BC50-0x0048BC5F,?close@PlanWin@@QAEXXZ,game,source_complete,exact,0x0048BC50,0x0048BC5F,15,0x0048BC50-0x0048BC5F,sub_48BC50,exact,0x0048BC50,0x0048BC5F,15,0x0048BC50-0x0048BC5F,FUN_0048bc50
0x0048BC60,0x0048BCC5,101,0x0048BC60-0x0048BCC5,?init@PlanWin@@QAEXPAD@Z,game,unrecovered,exact,0x0048BC60,0x0048BCC5,101,0x0048BC60-0x0048BCC5,sub_48BC60,exact,0x0048BC60,0x0048BCC5,101,0x0048BC60-0x0048BCC5,FUN_0048bc60
0x0048BCD0,0x0048BD7E,227,0x0048BCD0-0x0048BD7E;0x006581D0-0x00658205,??0PlanWin@@QAE@H@Z,game,original_dependency,exact,0x0048BCD0,0x0048BD7E,227,0x0048BCD0-0x0048BD7E;0x006581D0-0x00658205,sub_48BCD0,entry_range,0x0048BCD0,0x0048BD7E,174,0x0048BCD0-0x0048BD7E,FUN_0048bcd0
0x0048BD80,0x0048BED6,548,0x0048BD80-0x0048BED6;0x00658210-0x006582DE,??1PlanWin@@QAE@XZ,game,original_dependency,exact,0x0048BD80,0x0048BED6,548,0x0048BD80-0x0048BED6;0x00658210-0x006582DE,sub_48BD80,entry_range,0x0048BD80,0x0048BED6,342,0x0048BD80-0x0048BED6,FUN_0048bd80
0x0048BEE0,0x0048BF05,37,0x0048BEE0-0x0048BF05,?xrange@@YAHH@Z,game,source_complete,exact,0x0048BEE0,0x0048BF05,37,0x0048BEE0-0x0048BF05,sub_48BEE0,exact,0x0048BEE0,0x0048BF05,37,0x0048BEE0-0x0048BF05,FUN_0048bee0
0x0048BF10,0x0048BF18,8,0x0048BF10-0x0048BF18,??3PlanWin@@SAXPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x0048BF20,0x0048BF56,54,0x0048BF20-0x0048BF56,??_GPlanWin@@UAEPAXI@Z,game,original_dependency,missing,,,,,,exact,0x0048BF20,0x0048BF56,54,0x0048BF20-0x0048BF56,FUN_0048bf20
0x0048BF60,0x0048BF6E,14,0x0048BF60-0x0048BF6E,?on_lose_mouse_capture@thunk5_MapWin@@QAEXXZ,game,source_complete,exact,0x0048BF60,0x0048BF6E,14,0x0048BF60-0x0048BF6E,sub_48BF60,missing,,,,,
0x0048BF70,0x0048BF78,8,0x0048BF70-0x0048BF78,?on_redraw@thunk1_PlanWin@@QAEXXZ,game,source_complete,exact,0x0048BF70,0x0048BF78,8,0x0048BF70-0x0048BF78,sub_48BF70,missing,,,,,
0x0048BF80,0x0048BF8E,14,0x0048BF80-0x0048BF8E,?on_resize@thunk5_MapWin@@QAEXHH@Z,game,source_complete,entry_range,0x0048BF80,0x0048BF8E,40,0x0046FA00-0x0046FA1A;0x0048BF80-0x0048BF8E,sub_48BF80,missing,,,,,
0x0048BF90,0x0048BF9E,14,0x0048BF90-0x0048BF9E,?on_sys_close@thunk5_MapWin@@QAEXXZ,game,source_complete,entry_range,0x0048BF90,0x0048BF9E,78,0x0046F880-0x0046F8C0;0x0048BF90-0x0048BF9E,sub_48BF90,missing,,,,,
0x0048BFA0,0x0048BFAE,14,0x0048BFA0-0x0048BFAE,?on_mouse_move@thunk5_MapWin@@QAEXHH@Z,game,source_complete,exact,0x0048BFA0,0x0048BFAE,14,0x0048BFA0-0x0048BFAE,sub_48BFA0,missing,,,,,
0x0048BFB0,0x0048BFBE,14,0x0048BFB0-0x0048BFBE,?on_left_click@thunk5_MapWin@@QAEXHH@Z,game,source_complete,exact,0x0048BFB0,0x0048BFBE,14,0x0048BFB0-0x0048BFBE,sub_48BFB0,missing,,,,,
0x0048BFC0,0x0048BFCE,14,0x0048BFC0-0x0048BFCE,?on_left_down@thunk5_MapWin@@QAEXHH@Z,game,source_complete,exact,0x0048BFC0,0x0048BFCE,14,0x0048BFC0-0x0048BFCE,sub_48BFC0,missing,,,,,
0x0048BFD0,0x0048BFDE,14,0x0048BFD0-0x0048BFDE,?on_left_up@thunk5_MapWin@@QAEXHH@Z,game,source_complete,exact,0x0048BFD0,0x0048BFDE,14,0x0048BFD0-0x0048BFDE,sub_48BFD0,missing,,,,,
0x0048BFE0,0x0048BFEE,14,0x0048BFE0-0x0048BFEE,?on_right_click@thunk5_MapWin@@QAEXHH@Z,game,source_complete,exact,0x0048BFE0,0x0048BFEE,14,0x0048BFE0-0x0048BFEE,sub_48BFE0,missing,,,,,
0x0048BFF0,0x0048BFFE,14,0x0048BFF0-0x0048BFFE,?on_right_down@thunk5_MapWin@@QAEXHH@Z,game,source_complete,exact,0x0048BFF0,0x0048BFFE,14,0x0048BFF0-0x0048BFFE,sub_48BFF0,missing,,,,,
0x0048C000,0x0048C00E,14,0x0048C000-0x0048C00E,?on_left_double_click@thunk5_MapWin@@QAEXHH@Z,game,source_complete,exact,0x0048C000,0x0048C00E,14,0x0048C000-0x0048C00E,sub_48C000,missing,,,,,
0x0048C010,0x0048C01E,14,0x0048C010-0x0048C01E,?on_nc_left_down@thunk5_MapWin@@QAEXHH@Z,game,source_complete,exact,0x0048C010,0x0048C01E,14,0x0048C010-0x0048C01E,sub_48C010,missing,,,,,
0x0048C020,0x0048C02E,14,0x0048C020-0x0048C02E,?on_button_clicked@thunk5_MapWin@@QAEXH@Z,game,source_complete,exact,0x0048C020,0x0048C02E,14,0x0048C020-0x0048C02E,sub_48C020,missing,,,,,
0x0048C030,0x0048C03E,14,0x0048C030-0x0048C03E,?on_nc_hittest@thunk5_MapWin@@QAEXHH@Z,game,source_complete,exact,0x0048C030,0x0048C03E,14,0x0048C030-0x0048C03E,sub_48C030,missing,,,,,
0x0048C040,0x0048C051,17,0x0048C040-0x0048C051,??_Gthunk2_PlanWin@@UAEPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x0048C060,0x0048C099,57,0x0048C060-0x0048C099,?parse_it@@YAXPADPBD@Z,game,unrecovered,exact,0x0048C060,0x0048C099,57,0x0048C060-0x0048C099,sub_48C060,exact,0x0048C060,0x0048C099,57,0x0048C060-0x0048C099,FUN_0048c060
0x0048C0A0,0x0048C31F,726,0x0048C0A0-0x0048C31F;0x006582E0-0x00658337,?popp@@YAHPADPBDHPBDP6AHXZ@Z,game,original_dependency,exact,0x0048C0A0,0x0048C31F,726,0x0048C0A0-0x0048C31F;0x006582E0-0x00658337,sub_48C0A0,entry_range,0x0048C0A0,0x0048C31F,639,0x0048C0A0-0x0048C31F,FUN_0048c0a0
0x0048C320,0x0048C353,51,0x0048C320-0x0048C353,?popt@@YAHPADPBDHPADH@Z,game,unrecovered,exact,0x0048C320,0x0048C353,51,0x0048C320-0x0048C353,sub_48C320,exact,0x0048C320,0x0048C353,51,0x0048C320-0x0048C353,FUN_0048c320
0x0048C360,0x0048C648,962,0x0048C360-0x0048C648;0x00658337-0x00658411,?popv@@YAHPADPBDHH@Z,game,unrecovered,exact,0x0048C360,0x0048C648,962,0x0048C360-0x0048C648;0x00658337-0x00658411,sub_48C360,entry_range,0x0048C360,0x0048C648,744,0x0048C360-0x0048C648,FUN_0048c360
0x0048C650,0x0048CEA2,2572,0x0048C650-0x0048CEA2;0x00658411-0x006585CB,?popb@@YAHPBDHHPBDPAUSprite@@@Z,game,original_dependency,exact,0x0048C650,0x0048CEA2,2572,0x0048C650-0x0048CEA2;0x00658411-0x006585CB,sub_48C650,entry_range,0x0048C650,0x0048CEA2,2130,0x0048C650-0x0048CEA2,FUN_0048c650
0x0048CEB0,0x0048CEF2,66,0x0048CEB0-0x0048CEF2,?veh_sprite_draw@@YAHPAUSprite@@PAUGraphicWin@@HHH@Z,game,unrecovered,exact,0x0048CEB0,0x0048CEF2,66,0x0048CEB0-0x0048CEF2,sub_48CEB0,exact,0x0048CEB0,0x0048CEF2,66,0x0048CEB0-0x0048CEF2,FUN_0048ceb0
0x0048CF00,0x0048CF4A,74,0x0048CF00-0x0048CF4A,sub_48cf00,game,unrecovered,missing,,,,,,exact,0x0048CF00,0x0048CF4A,74,0x0048CF00-0x0048CF4A,FUN_0048cf00
0x0048CF50,0x0048D006,182,0x0048CF50-0x0048D006,?veh_sprite_click@@YAHH@Z,game,unrecovered,exact,0x0048CF50,0x0048D006,182,0x0048CF50-0x0048D006,sub_48CF50,exact,0x0048CF50,0x0048D006,182,0x0048CF50-0x0048D006,FUN_0048cf50
0x0048D010,0x0048D0CD,189,0x0048D010-0x0048D0CD,?veh_sprite_double_click@@YAHH@Z,game,unrecovered,exact,0x0048D010,0x0048D0CD,189,0x0048D010-0x0048D0CD,sub_48D010,exact,0x0048D010,0x0048D0CD,189,0x0048D010-0x0048D0CD,FUN_0048d010
0x0048D0D0,0x0048D4EA,1282,0x0048D0D0-0x0048D4EA;0x006585CB-0x006586B3,?veh_pick@@YAHHPBDH@Z,game,unrecovered,exact,0x0048D0D0,0x0048D4EA,1282,0x0048D0D0-0x0048D4EA;0x006585CB-0x006586B3,sub_48D0D0,entry_range,0x0048D0D0,0x0048D4EA,1050,0x0048D0D0-0x0048D4EA,FUN_0048d0d0
0x0048D4F0,0x0048D506,22,0x0048D4F0-0x0048D506,??__Eg_PREFWIN@@YAXXZ,game,source_complete,exact,0x0048D4F0,0x0048D506,22,0x0048D4F0-0x0048D506,sub_48D4F0,missing,,,,,
0x0048D510,0x0048D51A,10,0x0048D510-0x0048D51A,??__Fg_PREFWIN@@YAXXZ,game,source_complete,exact,0x0048D510,0x0048D51A,10,0x0048D510-0x0048D51A,unknown_libname_255,missing,,,,,
0x0048D520,0x0048D536,22,0x0048D520-0x0048D536,??__Eg_PREFWIN_BUTTONGROUP@@YAXXZ,game,source_complete,exact,0x0048D520,0x0048D536,22,0x0048D520-0x0048D536,sub_48D520,missing,,,,,
0x0048D540,0x0048D54A,10,0x0048D540-0x0048D54A,??__Fg_PREFWIN_BUTTONGROUP@@YAXXZ,game,source_complete,exact,0x0048D540,0x0048D54A,10,0x0048D540-0x0048D54A,unknown_libname_256,missing,,,,,
0x0048D550,0x0048D55E,14,0x0048D550-0x0048D55E,sub_48d550,game,source_complete,exact,0x0048D550,0x0048D55E,14,0x0048D550-0x0048D55E,sub_48D550,missing,,,,,
0x0048D560,0x0048D56B,11,0x0048D560-0x0048D56B,sub_48d560,game,source_complete,exact,0x0048D560,0x0048D56B,11,0x0048D560-0x0048D56B,sub_48D560,missing,,,,,
0x0048D570,0x0048D587,23,0x0048D570-0x0048D587,sub_48d570,game,source_complete,exact,0x0048D570,0x0048D587,23,0x0048D570-0x0048D587,sub_48D570,missing,,,,,
0x0048D590,0x0048D5A7,23,0x0048D590-0x0048D5A7,sub_48d590,game,source_complete,exact,0x0048D590,0x0048D5A7,23,0x0048D590-0x0048D5A7,sub_48D590,missing,,,,,
0x0048D5B0,0x0048D5C4,20,0x0048D5B0-0x0048D5C4,sub_48d5b0,game,source_complete,exact,0x0048D5B0,0x0048D5C4,20,0x0048D5B0-0x0048D5C4,sub_48D5B0,missing,,,,,
0x0048D5D0,0x0048D5E4,20,0x0048D5D0-0x0048D5E4,sub_48d5d0,game,source_complete,exact,0x0048D5D0,0x0048D5E4,20,0x0048D5D0-0x0048D5E4,sub_48D5D0,missing,,,,,
0x0048D5F0,0x0048D607,23,0x0048D5F0-0x0048D607,sub_48d5f0,game,source_complete,exact,0x0048D5F0,0x0048D607,23,0x0048D5F0-0x0048D607,sub_48D5F0,missing,,,,,
0x0048D610,0x0048D62B,27,0x0048D610-0x0048D62B,sub_48d610,game,source_complete,exact,0x0048D610,0x0048D62B,27,0x0048D610-0x0048D62B,sub_48D610,missing,,,,,
0x0048D630,0x0048D644,20,0x0048D630-0x0048D644,sub_48d630,game,source_complete,exact,0x0048D630,0x0048D644,20,0x0048D630-0x0048D644,sub_48D630,missing,,,,,
0x0048D650,0x0048D66E,30,0x0048D650-0x0048D66E,sub_48d650,game,unrecovered,exact,0x0048D650,0x0048D66E,30,0x0048D650-0x0048D66E,sub_48D650,missing,,,,,
0x0048D670,0x0048D687,23,0x0048D670-0x0048D687,sub_48d670,game,source_complete,exact,0x0048D670,0x0048D687,23,0x0048D670-0x0048D687,sub_48D670,missing,,,,,
0x0048D690,0x0048D6A4,20,0x0048D690-0x0048D6A4,sub_48d690,game,source_complete,exact,0x0048D690,0x0048D6A4,20,0x0048D690-0x0048D6A4,sub_48D690,missing,,,,,
0x0048D6B0,0x0048D6C4,20,0x0048D6B0-0x0048D6C4,sub_48d6b0,game,source_complete,exact,0x0048D6B0,0x0048D6C4,20,0x0048D6B0-0x0048D6C4,sub_48D6B0,missing,,,,,
0x0048D6D0,0x0048D6E7,23,0x0048D6D0-0x0048D6E7,sub_48d6d0,game,source_complete,exact,0x0048D6D0,0x0048D6E7,23,0x0048D6D0-0x0048D6E7,sub_48D6D0,missing,,,,,
0x0048D6F0,0x0048D704,20,0x0048D6F0-0x0048D704,sub_48d6f0,game,source_complete,exact,0x0048D6F0,0x0048D704,20,0x0048D6F0-0x0048D704,sub_48D6F0,missing,,,,,
0x0048D710,0x0048D724,20,0x0048D710-0x0048D724,sub_48d710,game,source_complete,exact,0x0048D710,0x0048D724,20,0x0048D710-0x0048D724,sub_48D710,missing,,,,,
0x0048D730,0x0048D747,23,0x0048D730-0x0048D747,sub_48d730,game,source_complete,exact,0x0048D730,0x0048D747,23,0x0048D730-0x0048D747,sub_48D730,missing,,,,,
0x0048D750,0x0048D75B,11,0x0048D750-0x0048D75B,sub_48d750,game,source_complete,exact,0x0048D750,0x0048D75B,11,0x0048D750-0x0048D75B,sub_48D750,missing,,,,,
0x0048D760,0x0048D770,16,0x0048D760-0x0048D770,sub_48d760,game,source_complete,exact,0x0048D760,0x0048D770,16,0x0048D760-0x0048D770,sub_48D760,missing,,,,,
0x0048D770,0x0048D787,23,0x0048D770-0x0048D787,sub_48d770,game,source_complete,exact,0x0048D770,0x0048D787,23,0x0048D770-0x0048D787,sub_48D770,missing,,,,,
0x0048D790,0x0048D7AB,27,0x0048D790-0x0048D7AB,sub_48d790,game,source_complete,exact,0x0048D790,0x0048D7AB,27,0x0048D790-0x0048D7AB,sub_48D790,missing,,,,,
